seqnames,strand,transcript_id,start,end,prime5,prime3,exon_number,exon_count,start.transcript,end.transcript
LT934125.1,+,10568,83991,86167,83991,86167,1,1,83991,86167
LT934125.1,+,10569,121796,122404,121796,122404,1,2,121796,122912
LT934125.1,+,10569,122502,122912,122502,122912,2,2,121796,122912
LT934125.1,+,1057,52449,53594,52449,53594,1,1,52449,53594
LT934125.1,+,10570,71219,71532,71219,71532,1,1,71219,71532
LT934125.1,+,10572,15811,16220,15811,16220,1,1,15811,16220
LT934125.1,+,10575,97904,98798,97904,98798,1,1,97904,98798
LT934125.1,+,10579,70556,71541,70556,71541,1,1,70556,71541
LT934125.1,+,1058,27867,28632,27867,28632,1,1,27867,28632
LT934125.1,+,10581,9658,10420,9658,10420,1,1,9658,10420
LT934125.1,+,10587,74442,75651,74442,75651,1,1,74442,75651
LT934125.1,+,10588,83987,86167,83987,86167,1,1,83987,86167
LT934125.1,+,1059,118970,120477,118970,120477,1,1,118970,120477
LT934125.1,+,10590,95957,97822,95957,97822,1,1,95957,97822
LT934125.1,+,10591,32163,32352,32163,32352,1,1,32163,32352
LT934125.1,+,10592,70868,71541,70868,71541,1,1,70868,71541
LT934125.1,+,10593,52075,52437,52075,52437,1,1,52075,52437
LT934125.1,+,10596,125456,126132,125456,126132,1,1,125456,126132
LT934125.1,+,10598,68636,71530,68636,71530,1,1,68636,71530
LT934125.1,+,10599,79458,79993,79458,79993,1,1,79458,79993
LT934125.1,+,106,79697,79988,79697,79988,1,1,79697,79988
LT934125.1,+,10600,118876,120342,118876,120342,1,1,118876,120342
LT934125.1,+,10601,60432,62340,60432,62340,1,1,60432,62340
LT934125.1,+,10602,51472,52437,51472,52437,1,1,51472,52437
LT934125.1,+,10603,54300,55076,54300,55076,1,1,54300,55076
LT934125.1,+,10606,9348,10429,9348,10429,1,1,9348,10429
LT934125.1,+,10607,48708,49647,48708,49647,1,1,48708,49647
LT934125.1,+,10608,124309,126134,124309,126134,1,1,124309,126134
LT934125.1,+,10609,44821,49647,44821,49647,1,1,44821,49647
LT934125.1,+,1061,125235,126151,125235,126151,1,1,125235,126151
LT934125.1,+,10610,122395,122912,122395,122912,1,1,122395,122912
LT934125.1,+,10611,75414,75651,75414,75651,1,1,75414,75651
LT934125.1,+,10612,71192,71541,71192,71541,1,1,71192,71541
LT934125.1,+,10613,9866,10426,9866,10426,1,1,9866,10426
LT934125.1,+,10614,15949,16207,15949,16207,1,1,15949,16207
LT934125.1,+,10619,32051,32392,32051,32392,1,1,32051,32392
LT934125.1,+,1062,122538,122915,122538,122915,1,1,122538,122915
LT934125.1,+,10620,10304,10426,10304,10426,1,1,10304,10426
LT934125.1,+,10621,15849,16224,15849,16224,1,1,15849,16224
LT934125.1,+,10622,51520,52427,51520,52427,1,1,51520,52427
LT934125.1,+,10623,54379,55159,54379,55159,1,1,54379,55159
LT934125.1,+,10624,120249,120477,120249,120477,1,1,120249,120477
LT934125.1,+,10625,122505,122912,122505,122912,1,1,122505,122912
LT934125.1,+,10630,60620,62340,60620,62340,1,1,60620,62340
LT934125.1,+,10631,123929,125230,123929,125230,1,1,123929,125230
LT934125.1,+,10632,12137,16224,12137,16224,1,1,12137,16224
LT934125.1,+,10633,54628,55161,54628,55161,1,1,54628,55161
LT934125.1,+,10635,122204,122912,122204,122912,1,1,122204,122912
LT934125.1,+,10637,53919,55161,53919,55161,1,1,53919,55161
LT934125.1,+,10638,54391,55161,54391,55161,1,1,54391,55161
LT934125.1,+,10639,69345,70521,69345,70521,1,1,69345,70521
LT934125.1,+,10641,118444,120457,118444,120457,1,1,118444,120457
LT934125.1,+,10642,125636,126151,125636,126151,1,1,125636,126151
LT934125.1,+,10643,119166,120477,119166,120477,1,1,119166,120477
LT934125.1,+,10644,54982,55161,54982,55161,1,1,54982,55161
LT934125.1,+,10645,1308,2267,1308,2267,1,1,1308,2267
LT934125.1,+,10646,9673,10429,9673,10429,1,1,9673,10429
LT934125.1,+,10647,52082,52439,52082,52439,1,1,52082,52439
LT934125.1,+,10648,90523,92059,90523,92059,1,1,90523,92059
LT934125.1,+,10649,32049,32389,32049,32389,1,1,32049,32389
LT934125.1,+,1065,74413,75651,74413,75651,1,1,74413,75651
LT934125.1,+,10650,122113,122907,122113,122907,1,1,122113,122907
LT934125.1,+,10651,1684,2273,1684,2273,1,1,1684,2273
LT934125.1,+,10652,32145,32415,32145,32415,1,1,32145,32415
LT934125.1,+,10653,124779,125222,124779,125222,1,1,124779,125222
LT934125.1,+,10654,9440,10429,9440,10429,1,1,9440,10429
LT934125.1,+,10655,15439,16224,15439,16224,1,1,15439,16224
LT934125.1,+,10656,31935,32415,31935,32415,1,1,31935,32415
LT934125.1,+,1066,70545,71544,70545,71544,1,1,70545,71544
LT934125.1,+,10660,121797,122909,121797,122909,1,1,121797,122909
LT934125.1,+,10661,119945,120477,119945,120477,1,1,119945,120477
LT934125.1,+,10662,51761,52435,51761,52435,1,1,51761,52435
LT934125.1,+,10665,32248,32415,32248,32415,1,1,32248,32415
LT934125.1,+,10666,12897,16224,12897,16224,1,1,12897,16224
LT934125.1,+,10667,60086,60248,60086,60248,1,1,60086,60248
LT934125.1,+,10668,1020,2275,1020,2275,1,1,1020,2275
LT934125.1,+,10669,119631,120464,119631,120464,1,1,119631,120464
LT934125.1,+,10670,32156,32388,32156,32388,1,1,32156,32388
LT934125.1,+,10671,48837,49647,48837,49647,1,1,48837,49647
LT934125.1,+,10672,52469,53594,52469,53594,1,1,52469,53594
LT934125.1,+,10674,15785,16224,15785,16224,1,1,15785,16224
LT934125.1,+,10676,53363,55161,53363,55161,1,1,53363,55161
LT934125.1,+,10678,70215,70513,70215,70513,1,1,70215,70513
LT934125.1,+,1068,79803,79996,79803,79996,1,1,79803,79996
LT934125.1,+,10680,9464,10426,9464,10426,1,1,9464,10426
LT934125.1,+,10682,79623,79996,79623,79996,1,1,79623,79996
LT934125.1,+,10684,118879,120466,118879,120466,1,1,118879,120466
LT934125.1,+,10685,67977,71531,67977,71531,1,1,67977,71531
LT934125.1,+,10686,46410,49647,46410,49647,1,1,46410,49647
LT934125.1,+,10687,125750,126151,125750,126151,1,1,125750,126151
LT934125.1,+,10688,16116,16210,16116,16210,1,1,16116,16210
LT934125.1,+,10689,54749,55161,54749,55161,1,1,54749,55161
LT934125.1,+,10691,48968,49647,48968,49647,1,1,48968,49647
LT934125.1,+,10692,67103,70521,67103,70521,1,1,67103,70521
LT934125.1,+,10693,119881,120477,119881,120477,1,1,119881,120477
LT934125.1,+,10695,52468,53595,52468,53595,1,1,52468,53595
LT934125.1,+,10696,71218,71531,71218,71531,1,1,71218,71531
LT934125.1,+,10697,124980,125230,124980,125230,1,1,124980,125230
LT934125.1,+,10698,119207,120477,119207,120477,1,1,119207,120477
LT934125.1,+,10699,31118,32415,31118,32415,1,1,31118,32415
LT934125.1,+,107,53425,53594,53425,53594,1,1,53425,53594
LT934125.1,+,1070,52576,55161,52576,55161,1,1,52576,55161
LT934125.1,+,10700,51247,52862,51247,52862,1,1,51247,52862
LT934125.1,+,10701,73477,75651,73477,75651,1,1,73477,75651
LT934125.1,+,10702,119782,120472,119782,120472,1,1,119782,120472
LT934125.1,+,10704,15758,15968,15758,15968,1,1,15758,15968
LT934125.1,+,10705,51534,52439,51534,52439,1,1,51534,52439
LT934125.1,+,10706,52215,52439,52215,52439,1,1,52215,52439
LT934125.1,+,10707,70452,71544,70452,71544,1,1,70452,71544
LT934125.1,+,10708,15988,16224,15988,16224,1,1,15988,16224
LT934125.1,+,1071,125088,126151,125088,126151,1,1,125088,126151
LT934125.1,+,10710,122500,122915,122500,122915,1,1,122500,122915
LT934125.1,+,10713,74613,75652,74613,75652,1,1,74613,75652
LT934125.1,+,10715,61633,62340,61633,62340,1,1,61633,62340
LT934125.1,+,10716,9950,10415,9950,10415,1,1,9950,10415
LT934125.1,+,10718,61612,62341,61612,62341,1,1,61612,62341
LT934125.1,+,10719,9936,10426,9936,10426,1,1,9936,10426
LT934125.1,+,1072,15768,16224,15768,16224,1,1,15768,16224
LT934125.1,+,10720,48049,49647,48049,49647,1,1,48049,49647
LT934125.1,+,10721,52233,52437,52233,52437,1,1,52233,52437
LT934125.1,+,10724,123727,126151,123727,126151,1,1,123727,126151
LT934125.1,+,10726,32050,32399,32050,32399,1,1,32050,32399
LT934125.1,+,10728,89996,92052,89996,92052,1,1,89996,92052
LT934125.1,+,10729,51249,52165,51249,52165,1,1,51249,52165
LT934125.1,+,10730,14630,16224,14630,16224,1,1,14630,16224
LT934125.1,+,10731,52055,52435,52055,52435,1,1,52055,52435
LT934125.1,+,10737,31112,32380,31112,32380,1,1,31112,32380
LT934125.1,+,10738,70597,71544,70597,71544,1,1,70597,71544
LT934125.1,+,10739,32047,32388,32047,32388,1,1,32047,32388
LT934125.1,+,10740,70214,70521,70214,70521,1,1,70214,70521
LT934125.1,+,10742,15149,16224,15149,16224,1,1,15149,16224
LT934125.1,+,10744,61818,62340,61818,62340,1,1,61818,62340
LT934125.1,+,10746,31117,32413,31117,32413,1,1,31117,32413
LT934125.1,+,10747,124038,125230,124038,125230,1,1,124038,125230
LT934125.1,+,10749,67879,70521,67879,70521,1,1,67879,70521
LT934125.1,+,1075,53891,55161,53891,55161,1,1,53891,55161
LT934125.1,+,10753,67517,70521,67517,70521,1,1,67517,70521
LT934125.1,+,10754,124875,125230,124875,125230,1,1,124875,125230
LT934125.1,+,10756,78855,79996,78855,79996,1,1,78855,79996
LT934125.1,+,10758,67762,70441,67762,70441,1,1,67762,70441
LT934125.1,+,10759,78059,79996,78059,79996,1,1,78059,79996
LT934125.1,+,10760,51937,52437,51937,52437,1,1,51937,52437
LT934125.1,+,10761,48823,49647,48823,49647,1,1,48823,49647
LT934125.1,+,10762,121531,122912,121531,122912,1,1,121531,122912
LT934125.1,+,10763,31892,32415,31892,32415,1,1,31892,32415
LT934125.1,+,10764,125333,126151,125333,126151,1,1,125333,126151
LT934125.1,+,10765,54307,55161,54307,55161,1,1,54307,55161
LT934125.1,+,10766,74457,75651,74457,75651,1,1,74457,75651
LT934125.1,+,10767,68892,70521,68892,70521,1,1,68892,70521
LT934125.1,+,10769,32006,32415,32006,32415,1,1,32006,32415
LT934125.1,+,1077,120566,122912,120566,122912,1,1,120566,122912
LT934125.1,+,10771,31241,32398,31241,32398,1,1,31241,32398
LT934125.1,+,10773,119621,120477,119621,120477,1,1,119621,120477
LT934125.1,+,10775,119387,120448,119387,120448,1,1,119387,120448
LT934125.1,+,10777,15608,16218,15608,16218,1,1,15608,16218
LT934125.1,+,10778,48378,49647,48378,49647,1,1,48378,49647
LT934125.1,+,10779,9122,10426,9122,10426,1,1,9122,10426
LT934125.1,+,10780,52151,53596,52151,53596,1,1,52151,53596
LT934125.1,+,10782,79804,79996,79804,79996,1,1,79804,79996
LT934125.1,+,10787,52057,52437,52057,52437,1,1,52057,52437
LT934125.1,+,10789,48626,49647,48626,49647,1,1,48626,49647
LT934125.1,+,1079,119814,120477,119814,120477,1,1,119814,120477
LT934125.1,+,10791,32068,32413,32068,32413,1,1,32068,32413
LT934125.1,+,10792,31847,32389,31847,32389,1,1,31847,32389
LT934125.1,+,10793,49165,49647,49165,49647,1,1,49165,49647
LT934125.1,+,10794,69772,70521,69772,70521,1,1,69772,70521
LT934125.1,+,10795,79628,79996,79628,79996,1,1,79628,79996
LT934125.1,+,10796,75304,75651,75304,75651,1,1,75304,75651
LT934125.1,+,10797,70620,71530,70620,71530,1,1,70620,71530
LT934125.1,+,108,1974,2273,1974,2273,1,1,1974,2273
LT934125.1,+,10801,79221,79996,79221,79996,1,1,79221,79996
LT934125.1,+,10803,32048,32412,32048,32412,1,1,32048,32412
LT934125.1,+,10804,44825,45988,44825,45988,1,1,44825,45988
LT934125.1,+,10805,9767,10431,9767,10431,1,1,9767,10431
LT934125.1,+,10806,122147,122912,122147,122912,1,1,122147,122912
LT934125.1,+,10808,69020,70521,69020,70521,1,1,69020,70521
LT934125.1,+,10811,124612,126151,124612,126151,1,1,124612,126151
LT934125.1,+,10812,13354,16224,13354,16224,1,1,13354,16224
LT934125.1,+,10814,32177,32414,32177,32414,1,1,32177,32414
LT934125.1,+,10816,51791,52435,51791,52435,1,1,51791,52435
LT934125.1,+,10817,68934,70521,68934,70521,1,1,68934,70521
LT934125.1,+,10818,79598,79996,79598,79996,1,1,79598,79996
LT934125.1,+,10821,15557,16224,15557,16224,1,1,15557,16224
LT934125.1,+,10822,31998,32415,31998,32415,1,1,31998,32415
LT934125.1,+,10823,125690,126132,125690,126132,1,1,125690,126132
LT934125.1,+,10827,66348,71537,66348,71537,1,1,66348,71537
LT934125.1,+,10829,1529,2275,1529,2275,1,1,1529,2275
LT934125.1,+,1083,53017,53594,53017,53594,1,1,53017,53594
LT934125.1,+,10830,70737,71532,70737,71532,1,1,70737,71532
LT934125.1,+,10831,45472,46015,45472,46015,1,1,45472,46015
LT934125.1,+,10834,70051,70478,70051,70478,1,1,70051,70478
LT934125.1,+,10835,61826,62338,61826,62338,1,1,61826,62338
LT934125.1,+,10838,52943,55161,52943,55161,1,1,52943,55161
LT934125.1,+,10839,51884,52434,51884,52434,1,1,51884,52434
LT934125.1,+,1084,32046,32408,32046,32408,1,1,32046,32408
LT934125.1,+,10840,48221,49647,48221,49647,1,1,48221,49647
LT934125.1,+,10842,31876,32415,31876,32415,1,1,31876,32415
LT934125.1,+,10843,51247,52355,51247,52355,1,1,51247,52355
LT934125.1,+,10844,15814,16226,15814,16226,1,1,15814,16226
LT934125.1,+,10845,54358,55161,54358,55161,1,1,54358,55161
LT934125.1,+,10846,119732,120477,119732,120477,1,1,119732,120477
LT934125.1,+,10848,51881,52437,51881,52437,1,1,51881,52437
LT934125.1,+,10849,16032,16226,16032,16226,1,1,16032,16226
LT934125.1,+,1085,79475,79996,79475,79996,1,1,79475,79996
LT934125.1,+,10850,61514,62340,61514,62340,1,1,61514,62340
LT934125.1,+,10851,61684,62340,61684,62340,1,1,61684,62340
LT934125.1,+,10852,123160,125224,123160,125224,1,1,123160,125224
LT934125.1,+,10853,15124,16224,15124,16224,1,1,15124,16224
LT934125.1,+,10856,52931,53594,52931,53594,1,1,52931,53594
LT934125.1,+,10857,69343,70515,69343,70515,1,1,69343,70515
LT934125.1,+,10858,47238,49647,47238,49647,1,1,47238,49647
LT934125.1,+,10859,70947,71531,70947,71531,1,1,70947,71531
LT934125.1,+,1086,122629,122912,122629,122912,1,1,122629,122912
LT934125.1,+,10860,69394,70521,69394,70521,1,1,69394,70521
LT934125.1,+,10862,15949,16215,15949,16215,1,1,15949,16215
LT934125.1,+,10864,118873,122908,118873,122908,1,1,118873,122908
LT934125.1,+,10865,32049,32382,32049,32382,1,1,32049,32382
LT934125.1,+,10866,15529,16224,15529,16224,1,1,15529,16224
LT934125.1,+,10867,70736,71532,70736,71532,1,1,70736,71532
LT934125.1,+,10868,51887,53594,51887,53594,1,1,51887,53594
LT934125.1,+,1087,125237,126151,125237,126151,1,1,125237,126151
LT934125.1,+,10870,15608,16211,15608,16211,1,1,15608,16211
LT934125.1,+,10872,121795,122914,121795,122914,1,1,121795,122914
LT934125.1,+,10874,51249,52440,51249,52440,1,1,51249,52440
LT934125.1,+,10877,59056,60252,59056,60252,1,1,59056,60252
LT934125.1,+,1088,61063,62340,61063,62340,1,1,61063,62340
LT934125.1,+,10882,125867,126151,125867,126151,1,1,125867,126151
LT934125.1,+,10886,48576,49648,48576,49648,1,1,48576,49648
LT934125.1,+,10889,54459,54469,54459,54469,1,2,54459,55140
LT934125.1,+,10889,54831,55140,54831,55140,2,2,54459,55140
LT934125.1,+,10890,122696,122912,122696,122912,1,1,122696,122912
LT934125.1,+,10891,14997,16209,14997,16209,1,1,14997,16209
LT934125.1,+,10892,1528,2273,1528,2273,1,1,1528,2273
LT934125.1,+,10893,14059,16212,14059,16212,1,1,14059,16212
LT934125.1,+,10894,68547,70521,68547,70521,1,1,68547,70521
LT934125.1,+,10895,9659,10430,9659,10430,1,1,9659,10430
LT934125.1,+,10896,66360,70521,66360,70521,1,1,66360,70521
LT934125.1,+,10897,75052,75651,75052,75651,1,1,75052,75651
LT934125.1,+,10898,32052,32417,32052,32417,1,1,32052,32417
LT934125.1,+,10899,118878,120463,118878,120463,1,1,118878,120463
LT934125.1,+,109,69906,70521,69906,70521,1,1,69906,70521
LT934125.1,+,1090,48291,49644,48291,49644,1,1,48291,49644
LT934125.1,+,10900,15601,16212,15601,16212,1,1,15601,16212
LT934125.1,+,10901,52178,52437,52178,52437,1,1,52178,52437
LT934125.1,+,10903,67079,70521,67079,70521,1,1,67079,70521
LT934125.1,+,10904,69452,70521,69452,70521,1,1,69452,70521
LT934125.1,+,10905,70792,71546,70792,71546,1,1,70792,71546
LT934125.1,+,10906,12159,16224,12159,16224,1,1,12159,16224
LT934125.1,+,10907,71139,71541,71139,71541,1,1,71139,71541
LT934125.1,+,10908,48389,49647,48389,49647,1,1,48389,49647
LT934125.1,+,1091,70101,70521,70101,70521,1,1,70101,70521
LT934125.1,+,10910,125855,126151,125855,126151,1,1,125855,126151
LT934125.1,+,10911,51249,53594,51249,53594,1,1,51249,53594
LT934125.1,+,10913,124779,125230,124779,125230,1,1,124779,125230
LT934125.1,+,10914,69308,70375,69308,70375,1,2,69308,71541
LT934125.1,+,10914,70449,71541,70449,71541,2,2,69308,71541
LT934125.1,+,10915,48841,49647,48841,49647,1,1,48841,49647
LT934125.1,+,10918,53672,55161,53672,55161,1,1,53672,55161
LT934125.1,+,10919,69800,70500,69800,70500,1,1,69800,70500
LT934125.1,+,1092,75108,77025,75108,77025,1,1,75108,77025
LT934125.1,+,10920,84571,86167,84571,86167,1,1,84571,86167
LT934125.1,+,10922,74561,75647,74561,75647,1,1,74561,75647
LT934125.1,+,10924,117778,120477,117778,120477,1,1,117778,120477
LT934125.1,+,10925,70077,70521,70077,70521,1,1,70077,70521
LT934125.1,+,10926,70574,71528,70574,71528,1,1,70574,71528
LT934125.1,+,10927,89144,92059,89144,92059,1,1,89144,92059
LT934125.1,+,10929,54375,55161,54375,55161,1,1,54375,55161
LT934125.1,+,1093,15879,16224,15879,16224,1,1,15879,16224
LT934125.1,+,10930,53924,55161,53924,55161,1,1,53924,55161
LT934125.1,+,10931,1422,2275,1422,2275,1,1,1422,2275
LT934125.1,+,10932,119089,120472,119089,120472,1,1,119089,120472
LT934125.1,+,10936,52821,55161,52821,55161,1,1,52821,55161
LT934125.1,+,10937,122208,122912,122208,122912,1,1,122208,122912
LT934125.1,+,10938,51161,52439,51161,52439,1,1,51161,52439
LT934125.1,+,10939,118896,120472,118896,120472,1,1,118896,120472
LT934125.1,+,10941,67125,71532,67125,71532,1,1,67125,71532
LT934125.1,+,10943,9772,10431,9772,10431,1,1,9772,10431
LT934125.1,+,10944,119756,120477,119756,120477,1,1,119756,120477
LT934125.1,+,10945,31327,32415,31327,32415,1,1,31327,32415
LT934125.1,+,10947,75296,75651,75296,75651,1,1,75296,75651
LT934125.1,+,10948,70174,70521,70174,70521,1,1,70174,70521
LT934125.1,+,10949,122992,125230,122992,125230,1,1,122992,125230
LT934125.1,+,1095,66405,70521,66405,70521,1,1,66405,70521
LT934125.1,+,10952,125235,126134,125235,126134,1,1,125235,126134
LT934125.1,+,10953,54135,55161,54135,55161,1,1,54135,55161
LT934125.1,+,10954,67339,70513,67339,70513,1,1,67339,70513
LT934125.1,+,10955,14059,16226,14059,16226,1,1,14059,16226
LT934125.1,+,10959,124224,126151,124224,126151,1,1,124224,126151
LT934125.1,+,1096,70033,70521,70033,70521,1,1,70033,70521
LT934125.1,+,10960,46035,49644,46035,49644,1,1,46035,49644
LT934125.1,+,10962,14066,16209,14066,16209,1,1,14066,16209
LT934125.1,+,10964,122009,122908,122009,122908,1,1,122009,122908
LT934125.1,+,10965,9783,10425,9783,10425,1,1,9783,10425
LT934125.1,+,10966,88911,91525,88911,91525,1,1,88911,91525
LT934125.1,+,10967,44822,46036,44822,46036,1,1,44822,46036
LT934125.1,+,10968,15575,16222,15575,16222,1,1,15575,16222
LT934125.1,+,10969,119644,120474,119644,120474,1,1,119644,120474
LT934125.1,+,10970,120175,120472,120175,120472,1,1,120175,120472
LT934125.1,+,10971,118922,119002,118922,119002,1,2,118922,120466
LT934125.1,+,10971,119507,120466,119507,120466,2,2,118922,120466
LT934125.1,+,10974,67843,71544,67843,71544,1,1,67843,71544
LT934125.1,+,10975,120969,122735,120969,122735,1,1,120969,122735
LT934125.1,+,10976,9461,10425,9461,10425,1,1,9461,10425
LT934125.1,+,10978,45505,46025,45505,46025,1,1,45505,46025
LT934125.1,+,10979,15576,16189,15576,16189,1,1,15576,16189
LT934125.1,+,1098,69823,70500,69823,70500,1,1,69823,70500
LT934125.1,+,10980,124865,126151,124865,126151,1,1,124865,126151
LT934125.1,+,10981,32068,32403,32068,32403,1,1,32068,32403
LT934125.1,+,10983,46256,49647,46256,49647,1,1,46256,49647
LT934125.1,+,10986,61698,62341,61698,62341,1,1,61698,62341
LT934125.1,+,10987,1168,2273,1168,2273,1,1,1168,2273
LT934125.1,+,10988,9658,10425,9658,10425,1,1,9658,10425
LT934125.1,+,1099,119484,120477,119484,120477,1,1,119484,120477
LT934125.1,+,10990,52478,53594,52478,53594,1,1,52478,53594
LT934125.1,+,10993,54454,55161,54454,55161,1,1,54454,55161
LT934125.1,+,10994,32046,32413,32046,32413,1,1,32046,32413
LT934125.1,+,10996,124698,125230,124698,125230,1,1,124698,125230
LT934125.1,+,10997,52048,52435,52048,52435,1,1,52048,52435
LT934125.1,+,10998,69298,71528,69298,71528,1,1,69298,71528
LT934125.1,+,11,9655,10426,9655,10426,1,1,9655,10426
LT934125.1,+,110,31117,32415,31117,32415,1,1,31117,32415
LT934125.1,+,1100,7602,8219,7602,8219,1,1,7602,8219
LT934125.1,+,11002,8083,8519,8083,8519,1,1,8083,8519
LT934125.1,+,11004,124832,125230,124832,125230,1,1,124832,125230
LT934125.1,+,11006,54364,55155,54364,55155,1,1,54364,55155
LT934125.1,+,11007,117780,120472,117780,120472,1,1,117780,120472
LT934125.1,+,11008,75026,75651,75026,75651,1,1,75026,75651
LT934125.1,+,11009,68858,70521,68858,70521,1,1,68858,70521
LT934125.1,+,11010,54696,55161,54696,55161,1,1,54696,55161
LT934125.1,+,11013,125082,125230,125082,125230,1,1,125082,125230
LT934125.1,+,11014,15820,16224,15820,16224,1,1,15820,16224
LT934125.1,+,11016,53890,55262,53890,55262,1,1,53890,55262
LT934125.1,+,1102,124920,126151,124920,126151,1,1,124920,126151
LT934125.1,+,11020,7607,10426,7607,10426,1,1,7607,10426
LT934125.1,+,11022,84460,86164,84460,86164,1,1,84460,86164
LT934125.1,+,11023,2068,2273,2068,2273,1,1,2068,2273
LT934125.1,+,11025,59471,60251,59471,60251,1,1,59471,60251
LT934125.1,+,11026,44835,46035,44835,46035,1,1,44835,46035
LT934125.1,+,11027,119808,120474,119808,120474,1,1,119808,120474
LT934125.1,+,11028,124767,126147,124767,126147,1,1,124767,126147
LT934125.1,+,11029,31113,32408,31113,32408,1,1,31113,32408
LT934125.1,+,11030,125234,126135,125234,126135,1,1,125234,126135
LT934125.1,+,11031,123012,125230,123012,125230,1,1,123012,125230
LT934125.1,+,11033,53084,53594,53084,53594,1,1,53084,53594
LT934125.1,+,11034,32052,32355,32052,32355,1,1,32052,32355
LT934125.1,+,11035,45274,46038,45274,46038,1,1,45274,46038
