gene	Kinetic_class	hpi	Time	cell_line	group	mean	sd	varcoeff	cluster
UL10	L	8h	8	PC_12	PC_12_8h	29624.211394			cluster_5
UL10	L	12h	12	PK_15	PK_15_12h	68495.286676			cluster_5
UL10	L	1h	1	PK_15	PK_15_1h	2994.011976			cluster_5
UL10	L	2h	2	PK_15	PK_15_2h	19313.485705			cluster_5
UL10	L	4h	4	PK_15	PK_15_4h	18317.531604			cluster_5
UL10	L	6h	6	PK_15	PK_15_6h	26432.693227			cluster_5
UL10	L	8h	8	PK_15	PK_15_8h	36753.132396			cluster_5
UL8	E	12h	12	C6	C6_12h	4614.129706			cluster_1
UL8	E	1h	1	C6	C6_1h	10437.051534			cluster_1
UL8	E	2h	2	C6	C6_2h	10676.156585			cluster_1
UL8	E	4h	4	C6	C6_4h	5104.934769			cluster_1
UL8	E	6h	6	C6	C6_6h	3545.132261			cluster_1
UL8	E	8h	8	C6	C6_8h	6320.387521			cluster_1
UL8	E	12h	12	NRK	NRK_12h	4140.026803			cluster_1
UL8	E	1h	1	NRK	NRK_1h	7894.736842			cluster_1
UL8	E	2h	2	NRK	NRK_2h	11437.908497			cluster_1
UL8	E	4h	4	NRK	NRK_4h	6667.676921			cluster_1
UL8	E	6h	6	NRK	NRK_6h	4289.689287			cluster_1
UL8	E	8h	8	NRK	NRK_8h	6066.751451			cluster_1
UL8	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL8	E	1.5h	1.5	PC_12	PC_12_1.5h	5134.78819			cluster_1
UL8	E	12h	12	PC_12	PC_12_12h	4225.836036			cluster_1
UL8	E	1h	1	PC_12	PC_12_1h	9146.341464			cluster_1
UL8	E	2.5h	2.5	PC_12	PC_12_2.5h	8613.264426			cluster_1
UL8	E	2h	2	PC_12	PC_12_2h	9150.326796			cluster_1
UL8	E	4h	4	PC_12	PC_12_4h	4787.151902			cluster_1
UL8	E	6h	6	PC_12	PC_12_6h	4753.180532			cluster_1
UL8	E	8h	8	PC_12	PC_12_8h	6217.427084			cluster_1
UL8	E	12h	12	PK_15	PK_15_12h	1039.000336			cluster_1
UL8	E	1h	1	PK_15	PK_15_1h	2994.011976			cluster_1
UL8	E	2h	2	PK_15	PK_15_2h	11976.047905			cluster_1
UL8	E	4h	4	PK_15	PK_15_4h	6798.902197			cluster_1
UL8	E	6h	6	PK_15	PK_15_6h	3516.644949			cluster_1
UL8	E	8h	8	PK_15	PK_15_8h	3015.782344			cluster_1
UL7	E	12h	12	C6	C6_12h	1068.919757			cluster_2
UL7	E	1h	1	C6	C6_1h	0			cluster_2
UL7	E	2h	2	C6	C6_2h	1016.776818			cluster_2
UL7	E	4h	4	C6	C6_4h	850.822461			cluster_2
UL7	E	6h	6	C6	C6_6h	1363.512409			cluster_2
UL7	E	8h	8	C6	C6_8h	1061.532267			cluster_2
UL7	E	12h	12	NRK	NRK_12h	1331.637486			cluster_2
UL7	E	1h	1	NRK	NRK_1h	0			cluster_2
UL7	E	2h	2	NRK	NRK_2h	5718.954248			cluster_2
UL7	E	4h	4	NRK	NRK_4h	1969.995454			cluster_2
UL7	E	6h	6	NRK	NRK_6h	1429.896427			cluster_2
UL7	E	8h	8	NRK	NRK_8h	1134.293471			cluster_2
UL7	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_2
UL7	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_2
UL7	E	12h	12	PC_12	PC_12_12h	890.076859			cluster_2
UL7	E	1h	1	PC_12	PC_12_1h	1524.390244			cluster_2
UL7	E	2.5h	2.5	PC_12	PC_12_2.5h	5598.621878			cluster_2
UL7	E	2h	2	PC_12	PC_12_2h	522.875817			cluster_2
UL7	E	4h	4	PC_12	PC_12_4h	823.596028			cluster_2
UL7	E	6h	6	PC_12	PC_12_6h	807.143863			cluster_2
UL7	E	8h	8	PC_12	PC_12_8h	902.898421			cluster_2
UL7	E	12h	12	PK_15	PK_15_12h	356.625673			cluster_2
UL7	E	1h	1	PK_15	PK_15_1h	0			cluster_2
UL7	E	2h	2	PK_15	PK_15_2h	253.015098			cluster_2
UL7	E	4h	4	PK_15	PK_15_4h	790.086494			cluster_2
UL7	E	6h	6	PK_15	PK_15_6h	543.344284			cluster_2
UL7	E	8h	8	PK_15	PK_15_8h	491.405396			cluster_2
UL6	L	12h	12	C6	C6_12h	1068.919757			cluster_2
UL6	L	1h	1	C6	C6_1h	0			cluster_2
UL6	L	2h	2	C6	C6_2h	1016.776818			cluster_2
UL6	L	4h	4	C6	C6_4h	850.822461			cluster_2
UL6	L	6h	6	C6	C6_6h	1363.512409			cluster_2
UL6	L	8h	8	C6	C6_8h	1061.532267			cluster_2
UL6	L	12h	12	NRK	NRK_12h	1331.637486			cluster_2
UL6	L	1h	1	NRK	NRK_1h	0			cluster_2
UL6	L	2h	2	NRK	NRK_2h	5718.954248			cluster_2
UL6	L	4h	4	NRK	NRK_4h	1969.995454			cluster_2
UL6	L	6h	6	NRK	NRK_6h	1429.896427			cluster_2
UL6	L	8h	8	NRK	NRK_8h	1134.293471			cluster_2
UL6	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_2
UL6	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_2
UL6	L	12h	12	PC_12	PC_12_12h	890.076859			cluster_2
UL6	L	1h	1	PC_12	PC_12_1h	1524.390244			cluster_2
UL6	L	2.5h	2.5	PC_12	PC_12_2.5h	5598.621878			cluster_2
UL6	L	2h	2	PC_12	PC_12_2h	522.875817			cluster_2
UL6	L	4h	4	PC_12	PC_12_4h	823.596028			cluster_2
UL6	L	6h	6	PC_12	PC_12_6h	807.143863			cluster_2
UL6	L	8h	8	PC_12	PC_12_8h	902.898421			cluster_2
UL6	L	12h	12	PK_15	PK_15_12h	356.625673			cluster_2
UL6	L	1h	1	PK_15	PK_15_1h	0			cluster_2
UL6	L	2h	2	PK_15	PK_15_2h	253.015098			cluster_2
UL6	L	4h	4	PK_15	PK_15_4h	790.086494			cluster_2
UL6	L	6h	6	PK_15	PK_15_6h	543.344284			cluster_2
UL6	L	8h	8	PK_15	PK_15_8h	491.405396			cluster_2
UL5	E	12h	12	C6	C6_12h	0			cluster_9
UL5	E	1h	1	C6	C6_1h	0			cluster_9
UL5	E	2h	2	C6	C6_2h	9150.991357			cluster_9
UL5	E	4h	4	C6	C6_4h	0			cluster_9
UL5	E	6h	6	C6	C6_6h	0			cluster_9
UL5	E	8h	8	C6	C6_8h	0			cluster_9
UL5	E	12h	12	NRK	NRK_12h	0			cluster_9
UL5	E	1h	1	NRK	NRK_1h	0			cluster_9
UL5	E	2h	2	NRK	NRK_2h	5718.954248			cluster_9
UL5	E	4h	4	NRK	NRK_4h	0			cluster_9
UL5	E	6h	6	NRK	NRK_6h	0			cluster_9
UL5	E	8h	8	NRK	NRK_8h	0			cluster_9
UL5	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_9
UL5	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_9
UL5	E	12h	12	PC_12	PC_12_12h	0			cluster_9
UL5	E	1h	1	PC_12	PC_12_1h	0			cluster_9
UL5	E	2.5h	2.5	PC_12	PC_12_2.5h	6890.61154			cluster_9
UL5	E	2h	2	PC_12	PC_12_2h	0			cluster_9
UL5	E	4h	4	PC_12	PC_12_4h	0			cluster_9
UL5	E	6h	6	PC_12	PC_12_6h	0			cluster_9
UL5	E	8h	8	PC_12	PC_12_8h	0			cluster_9
UL5	E	12h	12	PK_15	PK_15_12h	0			cluster_9
UL5	E	1h	1	PK_15	PK_15_1h	748.502994			cluster_9
UL5	E	2h	2	PK_15	PK_15_2h	0			cluster_9
UL5	E	4h	4	PK_15	PK_15_4h	0			cluster_9
UL5	E	6h	6	PK_15	PK_15_6h	0			cluster_9
UL5	E	8h	8	PK_15	PK_15_8h	0			cluster_9
UL4	L	12h	12	C6	C6_12h	4251.330063			cluster_11
UL4	L	1h	1	C6	C6_1h	7175.472929			cluster_11
UL4	L	2h	2	C6	C6_2h	9150.991357			cluster_11
UL4	L	4h	4	C6	C6_4h	8224.617129			cluster_11
UL4	L	6h	6	C6	C6_6h	7690.20998			cluster_11
UL4	L	8h	8	C6	C6_8h	6369.1936			cluster_11
UL4	L	12h	12	NRK	NRK_12h	6978.292601			cluster_11
UL4	L	1h	1	NRK	NRK_1h	5263.157895			cluster_11
UL4	L	2h	2	NRK	NRK_2h	5718.954248			cluster_11
UL4	L	4h	4	NRK	NRK_4h	7273.829368			cluster_11
UL4	L	6h	6	NRK	NRK_6h	5178.543823			cluster_11
UL4	L	8h	8	NRK	NRK_8h	6857.319631			cluster_11
UL4	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_11
UL4	L	1.5h	1.5	PC_12	PC_12_1.5h	5134.788189			cluster_11
UL4	L	12h	12	PC_12	PC_12_12h	3995.876969			cluster_11
UL4	L	1h	1	PC_12	PC_12_1h	6859.756098			cluster_11
UL4	L	2.5h	2.5	PC_12	PC_12_2.5h	6890.61154			cluster_11
UL4	L	2h	2	PC_12	PC_12_2h	5228.758168			cluster_11
UL4	L	4h	4	PC_12	PC_12_4h	6176.970197			cluster_11
UL4	L	6h	6	PC_12	PC_12_6h	5765.313313			cluster_11
UL4	L	8h	8	PC_12	PC_12_8h	5417.39051			cluster_11
UL4	L	12h	12	PK_15	PK_15_12h	1759.970852			cluster_11
UL4	L	1h	1	PK_15	PK_15_1h	748.502994			cluster_11
UL4	L	2h	2	PK_15	PK_15_2h	2277.135871			cluster_11
UL4	L	4h	4	PK_15	PK_15_4h	3867.26547			cluster_11
UL4	L	6h	6	PK_15	PK_15_6h	2983.362597			cluster_11
UL4	L	8h	8	PK_15	PK_15_8h	2693.999117			cluster_11
UL3.5	L	12h	12	C6	C6_12h	39119.054286			cluster_5
UL3.5	L	1h	1	C6	C6_1h	8480.10437			cluster_5
UL3.5	L	2h	2	C6	C6_2h	12709.710218			cluster_5
UL3.5	L	4h	4	C6	C6_4h	22404.991489			cluster_5
UL3.5	L	6h	6	C6	C6_6h	26561.221706			cluster_5
UL3.5	L	8h	8	C6	C6_8h	34017.838625			cluster_5
UL3.5	L	12h	12	NRK	NRK_12h	35706.664161			cluster_5
UL3.5	L	1h	1	NRK	NRK_1h	7894.736842			cluster_5
UL3.5	L	2h	2	NRK	NRK_2h	13888.888888			cluster_5
UL3.5	L	4h	4	NRK	NRK_4h	26670.707685			cluster_5
UL3.5	L	6h	6	NRK	NRK_6h	31187.200494			cluster_5
UL3.5	L	8h	8	NRK	NRK_8h	35833.361975			cluster_5
UL3.5	L	0.5h	0.5	PC_12	PC_12_0.5h	16666.666667			cluster_5
UL3.5	L	1.5h	1.5	PC_12	PC_12_1.5h	17971.758664			cluster_5
UL3.5	L	12h	12	PC_12	PC_12_12h	45117.969001			cluster_5
UL3.5	L	1h	1	PC_12	PC_12_1h	16768.292683			cluster_5
UL3.5	L	2.5h	2.5	PC_12	PC_12_2.5h	18087.855297			cluster_5
UL3.5	L	2h	2	PC_12	PC_12_2h	16993.464051			cluster_5
UL3.5	L	4h	4	PC_12	PC_12_4h	27436.042623			cluster_5
UL3.5	L	6h	6	PC_12	PC_12_6h	34809.680601			cluster_5
UL3.5	L	8h	8	PC_12	PC_12_8h	32561.488527			cluster_5
UL3.5	L	12h	12	PK_15	PK_15_12h	42903.149112			cluster_5
UL3.5	L	1h	1	PK_15	PK_15_1h	5239.520958			cluster_5
UL3.5	L	2h	2	PK_15	PK_15_2h	14927.8907			cluster_5
UL3.5	L	4h	4	PK_15	PK_15_4h	24555.056554			cluster_5
UL3.5	L	6h	6	PK_15	PK_15_6h	27177.276134			cluster_5
UL3.5	L	8h	8	PK_15	PK_15_8h	29546.68476			cluster_5
UL3	L	12h	12	C6	C6_12h	39119.054286			cluster_5
UL3	L	1h	1	C6	C6_1h	8480.10437			cluster_5
UL3	L	2h	2	C6	C6_2h	12709.710218			cluster_5
UL3	L	4h	4	C6	C6_4h	22404.991489			cluster_5
UL3	L	6h	6	C6	C6_6h	26561.221706			cluster_5
UL3	L	8h	8	C6	C6_8h	34017.838625			cluster_5
UL3	L	12h	12	NRK	NRK_12h	35706.664161			cluster_5
UL3	L	1h	1	NRK	NRK_1h	7894.736842			cluster_5
UL3	L	2h	2	NRK	NRK_2h	13888.888888			cluster_5
UL3	L	4h	4	NRK	NRK_4h	26670.707685			cluster_5
UL3	L	6h	6	NRK	NRK_6h	31187.200494			cluster_5
UL3	L	8h	8	NRK	NRK_8h	35833.361975			cluster_5
UL3	L	0.5h	0.5	PC_12	PC_12_0.5h	16666.666667			cluster_5
UL3	L	1.5h	1.5	PC_12	PC_12_1.5h	17971.758664			cluster_5
UL3	L	12h	12	PC_12	PC_12_12h	45117.969001			cluster_5
UL3	L	1h	1	PC_12	PC_12_1h	16768.292683			cluster_5
UL3	L	2.5h	2.5	PC_12	PC_12_2.5h	18087.855297			cluster_5
UL3	L	2h	2	PC_12	PC_12_2h	16993.464051			cluster_5
UL3	L	4h	4	PC_12	PC_12_4h	27436.042623			cluster_5
UL3	L	6h	6	PC_12	PC_12_6h	34809.680601			cluster_5
UL3	L	8h	8	PC_12	PC_12_8h	32561.488527			cluster_5
UL3	L	12h	12	PK_15	PK_15_12h	42903.149112			cluster_5
UL3	L	1h	1	PK_15	PK_15_1h	5239.520958			cluster_5
UL3	L	2h	2	PK_15	PK_15_2h	14927.8907			cluster_5
UL3	L	4h	4	PK_15	PK_15_4h	24555.056554			cluster_5
UL3	L	6h	6	PK_15	PK_15_6h	27177.276134			cluster_5
UL3	L	8h	8	PK_15	PK_15_8h	29546.68476			cluster_5
UL2	E	12h	12	C6	C6_12h	172.877684			cluster_2
UL2	E	1h	1	C6	C6_1h	652.315721			cluster_2
UL2	E	2h	2	C6	C6_2h	0			cluster_2
UL2	E	4h	4	C6	C6_4h	567.214974			cluster_2
UL2	E	6h	6	C6	C6_6h	109.080992			cluster_2
UL2	E	8h	8	C6	C6_8h	61.007602			cluster_2
UL2	E	12h	12	NRK	NRK_12h	0			cluster_2
UL2	E	1h	1	NRK	NRK_1h	0			cluster_2
UL2	E	2h	2	NRK	NRK_2h	0			cluster_2
UL2	E	4h	4	NRK	NRK_4h	0			cluster_2
UL2	E	6h	6	NRK	NRK_6h	0			cluster_2
UL2	E	8h	8	NRK	NRK_8h	0			cluster_2
UL2	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_2
UL2	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_2
UL2	E	12h	12	PC_12	PC_12_12h	229.959068			cluster_2
UL2	E	1h	1	PC_12	PC_12_1h	0			cluster_2
UL2	E	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_2
UL2	E	2h	2	PC_12	PC_12_2h	261.437908			cluster_2
UL2	E	4h	4	PC_12	PC_12_4h	1183.919291			cluster_2
UL2	E	6h	6	PC_12	PC_12_6h	781.52025			cluster_2
UL2	E	8h	8	PC_12	PC_12_8h	148.578221			cluster_2
UL2	E	12h	12	PK_15	PK_15_12h	455.431054			cluster_2
UL2	E	1h	1	PK_15	PK_15_1h	0			cluster_2
UL2	E	2h	2	PK_15	PK_15_2h	84.338366			cluster_2
UL2	E	4h	4	PK_15	PK_15_4h	810.878245			cluster_2
UL2	E	6h	6	PK_15	PK_15_6h	749.613873			cluster_2
UL2	E	8h	8	PK_15	PK_15_8h	339.244334			cluster_2
EP0	E	12h	12	C6	C6_12h	9849.158135			cluster_7
EP0	E	1h	1	C6	C6_1h	89367.253751			cluster_7
EP0	E	2h	2	C6	C6_2h	59989.832231			cluster_7
EP0	E	4h	4	C6	C6_4h	20419.73908			cluster_7
EP0	E	6h	6	C6	C6_6h	22579.765476			cluster_7
EP0	E	8h	8	C6	C6_8h	21852.922873			cluster_7
EP0	E	12h	12	NRK	NRK_12h	18109.416213			cluster_7
EP0	E	1h	1	NRK	NRK_1h	189473.68421			cluster_7
EP0	E	2h	2	NRK	NRK_2h	142973.856209			cluster_7
EP0	E	4h	4	NRK	NRK_4h	56069.101379			cluster_7
EP0	E	6h	6	NRK	NRK_6h	30105.116708			cluster_7
EP0	E	8h	8	NRK	NRK_8h	32344.550233			cluster_7
EP0	E	0.5h	0.5	PC_12	PC_12_0.5h	116666.666667			cluster_7
EP0	E	1.5h	1.5	PC_12	PC_12_1.5h	103979.460846			cluster_7
EP0	E	12h	12	PC_12	PC_12_12h	6774.323582			cluster_7
EP0	E	1h	1	PC_12	PC_12_1h	99085.365854			cluster_7
EP0	E	2.5h	2.5	PC_12	PC_12_2.5h	66322.13609			cluster_7
EP0	E	2h	2	PC_12	PC_12_2h	67189.542482			cluster_7
EP0	E	4h	4	PC_12	PC_12_4h	20641.375408			cluster_7
EP0	E	6h	6	PC_12	PC_12_6h	16783.467644			cluster_7
EP0	E	8h	8	PC_12	PC_12_8h	16069.306026			cluster_7
EP0	E	12h	12	PK_15	PK_15_12h	1401.801344			cluster_7
EP0	E	1h	1	PK_15	PK_15_1h	52395.209581			cluster_7
EP0	E	2h	2	PK_15	PK_15_2h	103989.20469			cluster_7
EP0	E	4h	4	PK_15	PK_15_4h	44057.717898			cluster_7
EP0	E	6h	6	PK_15	PK_15_6h	20350.255825			cluster_7
EP0	E	8h	8	PK_15	PK_15_8h	12115.512694			cluster_7
ELIE	E	12h	12	C6	C6_12h	58.437527			cluster_12
ELIE	E	1h	1	C6	C6_1h	0			cluster_12
ELIE	E	2h	2	C6	C6_2h	0			cluster_12
ELIE	E	4h	4	C6	C6_4h	0			cluster_12
ELIE	E	6h	6	C6	C6_6h	54.540496			cluster_12
ELIE	E	8h	8	C6	C6_8h	97.612163			cluster_12
ELIE	E	12h	12	NRK	NRK_12h	0			cluster_12
ELIE	E	1h	1	NRK	NRK_1h	0			cluster_12
ELIE	E	2h	2	NRK	NRK_2h	0			cluster_12
ELIE	E	4h	4	NRK	NRK_4h	0			cluster_12
ELIE	E	6h	6	NRK	NRK_6h	0			cluster_12
ELIE	E	8h	8	NRK	NRK_8h	85.931323			cluster_12
ELIE	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_12
ELIE	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_12
ELIE	E	12h	12	PC_12	PC_12_12h	0			cluster_12
ELIE	E	1h	1	PC_12	PC_12_1h	0			cluster_12
ELIE	E	2.5h	2.5	PC_12	PC_12_2.5h	861.326443			cluster_12
ELIE	E	2h	2	PC_12	PC_12_2h	0			cluster_12
ELIE	E	4h	4	PC_12	PC_12_4h	154.424255			cluster_12
ELIE	E	6h	6	PC_12	PC_12_6h	0			cluster_12
ELIE	E	8h	8	PC_12	PC_12_8h	0			cluster_12
ELIE	E	12h	12	PK_15	PK_15_12h	0			cluster_12
ELIE	E	1h	1	PK_15	PK_15_1h	0			cluster_12
ELIE	E	2h	2	PK_15	PK_15_2h	0			cluster_12
ELIE	E	4h	4	PK_15	PK_15_4h	0			cluster_12
ELIE	E	6h	6	PK_15	PK_15_6h	15.092897			cluster_12
ELIE	E	8h	8	PK_15	PK_15_8h	0			cluster_12
IE180	IE	12h	12	C6	C6_12h	8480.746053			cluster_9
IE180	IE	1h	1	C6	C6_1h	11089.367254			cluster_9
IE180	IE	2h	2	C6	C6_2h	3050.330453			cluster_9
IE180	IE	4h	4	C6	C6_4h	3686.897334			cluster_9
IE180	IE	6h	6	C6	C6_6h	3817.834742			cluster_9
IE180	IE	8h	8	C6	C6_8h	8040.801885			cluster_9
IE180	IE	12h	12	NRK	NRK_12h	6346.618411			cluster_9
IE180	IE	1h	1	NRK	NRK_1h	39473.684209			cluster_9
IE180	IE	2h	2	NRK	NRK_2h	5718.954248			cluster_9
IE180	IE	4h	4	NRK	NRK_4h	7122.291258			cluster_9
IE180	IE	6h	6	NRK	NRK_6h	9622.816507			cluster_9
IE180	IE	8h	8	NRK	NRK_8h	9916.474752			cluster_9
IE180	IE	0.5h	0.5	PC_12	PC_12_0.5h	66666.666668			cluster_9
IE180	IE	1.5h	1.5	PC_12	PC_12_1.5h	8985.879332			cluster_9
IE180	IE	12h	12	PC_12	PC_12_12h	7959.289129			cluster_9
IE180	IE	1h	1	PC_12	PC_12_1h	23628.048781			cluster_9
IE180	IE	2.5h	2.5	PC_12	PC_12_2.5h	6029.285099			cluster_9
IE180	IE	2h	2	PC_12	PC_12_2h	6535.947711			cluster_9
IE180	IE	4h	4	PC_12	PC_12_4h	9677.253309			cluster_9
IE180	IE	6h	6	PC_12	PC_12_6h	9916.338898			cluster_9
IE180	IE	8h	8	PC_12	PC_12_8h	9246.136967			cluster_9
IE180	IE	12h	12	PK_15	PK_15_12h	2164.455382			cluster_9
IE180	IE	1h	1	PK_15	PK_15_1h	310628.742514			cluster_9
IE180	IE	2h	2	PK_15	PK_15_2h	25976.216582			cluster_9
IE180	IE	4h	4	PK_15	PK_15_4h	11144.377911			cluster_9
IE180	IE	6h	6	PK_15	PK_15_6h	9765.104216			cluster_9
IE180	IE	8h	8	PK_15	PK_15_8h	8690.641594			cluster_9
NOIR	E	12h	12	C6	C6_12h	0			
NOIR	E	1h	1	C6	C6_1h	0			
NOIR	E	2h	2	C6	C6_2h	0			
NOIR	E	4h	4	C6	C6_4h	5955.757232			
NOIR	E	6h	6	C6	C6_6h	0			
NOIR	E	8h	8	C6	C6_8h	0			
NOIR	E	12h	12	NRK	NRK_12h	0			
NOIR	E	1h	1	NRK	NRK_1h	0			
NOIR	E	2h	2	NRK	NRK_2h	0			
NOIR	E	4h	4	NRK	NRK_4h	0			
NOIR	E	6h	6	NRK	NRK_6h	0			
NOIR	E	8h	8	NRK	NRK_8h	0			
NOIR	E	0.5h	0.5	PC_12	PC_12_0.5h	0			
NOIR	E	1.5h	1.5	PC_12	PC_12_1.5h	0			
NOIR	E	12h	12	PC_12	PC_12_12h	0			
NOIR	E	1h	1	PC_12	PC_12_1h	0			
NOIR	E	2.5h	2.5	PC_12	PC_12_2.5h	0			
NOIR	E	2h	2	PC_12	PC_12_2h	0			
NOIR	E	4h	4	PC_12	PC_12_4h	0			
NOIR	E	6h	6	PC_12	PC_12_6h	0			
NOIR	E	8h	8	PC_12	PC_12_8h	0			
NOIR	E	12h	12	PK_15	PK_15_12h	0			
NOIR	E	1h	1	PK_15	PK_15_1h	0			
NOIR	E	2h	2	PK_15	PK_15_2h	0			
NOIR	E	4h	4	PK_15	PK_15_4h	0			
NOIR	E	6h	6	PK_15	PK_15_6h	0			
NOIR	E	8h	8	PK_15	PK_15_8h	0			
US1	E	12h	12	C6	C6_12h	49968.955065			cluster_11
US1	E	1h	1	C6	C6_1h	52837.573386			cluster_11
US1	E	2h	2	C6	C6_2h	53889.171327			cluster_11
US1	E	4h	4	C6	C6_4h	82813.386274			cluster_11
US1	E	6h	6	C6	C6_6h	0			cluster_11
US1	E	8h	8	C6	C6_8h	65448.954941			cluster_11
US1	E	12h	12	NRK	NRK_12h	43171.516616			cluster_11
US1	E	1h	1	NRK	NRK_1h	23684.210526			cluster_11
US1	E	2h	2	NRK	NRK_2h	44117.647058			cluster_11
US1	E	4h	4	NRK	NRK_4h	79254.432491			cluster_11
US1	E	6h	6	NRK	NRK_6h	0			cluster_11
US1	E	8h	8	NRK	NRK_8h	71529.233835			cluster_11
US1	E	0.5h	0.5	PC_12	PC_12_0.5h	16666.666667			cluster_11
US1	E	1.5h	1.5	PC_12	PC_12_1.5h	39794.608471			cluster_11
US1	E	12h	12	PC_12	PC_12_12h	34125.925585			cluster_11
US1	E	1h	1	PC_12	PC_12_1h	55640.243903			cluster_11
US1	E	2.5h	2.5	PC_12	PC_12_2.5h	52540.913006			cluster_11
US1	E	2h	2	PC_12	PC_12_2h	64052.287581			cluster_11
US1	E	4h	4	PC_12	PC_12_4h	80609.461062			cluster_11
US1	E	6h	6	PC_12	PC_12_6h	70631.493985			cluster_11
US1	E	8h	8	PC_12	PC_12_8h	41510.469051			cluster_11
US1	E	12h	12	PK_15	PK_15_12h	21328.067832			cluster_11
US1	E	1h	1	PK_15	PK_15_1h	15718.562874			cluster_11
US1	E	2h	2	PK_15	PK_15_2h	45880.070845			cluster_11
US1	E	4h	4	PK_15	PK_15_4h	74829.507654			cluster_11
US1	E	6h	6	PK_15	PK_15_6h	77713.32552			cluster_11
US1	E	8h	8	PK_15	PK_15_8h	52645.232744			cluster_11
AZURE	E	12h	12	C6	C6_12h	0			cluster_11
AZURE	E	1h	1	C6	C6_1h	652.315721			cluster_11
AZURE	E	2h	2	C6	C6_2h	508.388409			cluster_11
AZURE	E	4h	4	C6	C6_4h	0			cluster_11
AZURE	E	6h	6	C6	C6_6h	763.566949			cluster_11
AZURE	E	8h	8	C6	C6_8h	0			cluster_11
AZURE	E	12h	12	NRK	NRK_12h	465.219506			cluster_11
AZURE	E	1h	1	NRK	NRK_1h	0			cluster_11
AZURE	E	2h	2	NRK	NRK_2h	0			cluster_11
AZURE	E	4h	4	NRK	NRK_4h	1363.843008			cluster_11
AZURE	E	6h	6	NRK	NRK_6h	850.208686			cluster_11
AZURE	E	8h	8	NRK	NRK_8h	532.774207			cluster_11
AZURE	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_11
AZURE	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_11
AZURE	E	12h	12	PC_12	PC_12_12h	243.486071			cluster_11
AZURE	E	1h	1	PC_12	PC_12_1h	0			cluster_11
AZURE	E	2.5h	2.5	PC_12	PC_12_2.5h	430.663221			cluster_11
AZURE	E	2h	2	PC_12	PC_12_2h	0			cluster_11
AZURE	E	4h	4	PC_12	PC_12_4h	0			cluster_11
AZURE	E	6h	6	PC_12	PC_12_6h	0			cluster_11
AZURE	E	8h	8	PC_12	PC_12_8h	0			cluster_11
AZURE	E	12h	12	PK_15	PK_15_12h	111.156054			cluster_11
AZURE	E	1h	1	PK_15	PK_15_1h	0			cluster_11
AZURE	E	2h	2	PK_15	PK_15_2h	421.691828			cluster_11
AZURE	E	4h	4	PK_15	PK_15_4h	395.043247			cluster_11
AZURE	E	6h	6	PK_15	PK_15_6h	664.08746			cluster_11
AZURE	E	8h	8	PK_15	PK_15_8h	374.166545			cluster_11
US3	L	12h	12	C6	C6_12h	0			
US3	L	1h	1	C6	C6_1h	0			
US3	L	2h	2	C6	C6_2h	0			
US3	L	4h	4	C6	C6_4h	0			
US3	L	6h	6	C6	C6_6h	54.540496			
US3	L	8h	8	C6	C6_8h	0			
US3	L	12h	12	NRK	NRK_12h	0			
US3	L	1h	1	NRK	NRK_1h	0			
US3	L	2h	2	NRK	NRK_2h	0			
US3	L	4h	4	NRK	NRK_4h	0			
US3	L	6h	6	NRK	NRK_6h	0			
US3	L	8h	8	NRK	NRK_8h	0			
US3	L	0.5h	0.5	PC_12	PC_12_0.5h	0			
US3	L	1.5h	1.5	PC_12	PC_12_1.5h	0			
US3	L	12h	12	PC_12	PC_12_12h	0			
US3	L	1h	1	PC_12	PC_12_1h	0			
US3	L	2.5h	2.5	PC_12	PC_12_2.5h	0			
US3	L	2h	2	PC_12	PC_12_2h	0			
US3	L	4h	4	PC_12	PC_12_4h	0			
US3	L	6h	6	PC_12	PC_12_6h	0			
US3	L	8h	8	PC_12	PC_12_8h	0			
US3	L	12h	12	PK_15	PK_15_12h	0			
US3	L	1h	1	PK_15	PK_15_1h	0			
US3	L	2h	2	PK_15	PK_15_2h	0			
US3	L	4h	4	PK_15	PK_15_4h	0			
US3	L	6h	6	PK_15	PK_15_6h	0			
US3	L	8h	8	PK_15	PK_15_8h	0			
US4	L	12h	12	C6	C6_12h	69297.166999			cluster_8
US4	L	1h	1	C6	C6_1h	75016.307894			cluster_8
US4	L	2h	2	C6	C6_2h	68124.046771			cluster_8
US4	L	4h	4	C6	C6_4h	87634.713556			cluster_8
US4	L	6h	6	C6	C6_6h	0			cluster_8
