gene	Kinetic_class	hpi	Time	cell_line	mean	sd	varcoeff	y	ymin	ymax
UL11	L	6h	6	PC-12	0.0120209573860834	0.000613821198688343	0.0510625883591404	0.0120209573860834	0.0116665675517864	0.0123753472203804
UL11	L	6h	6	PK-15	0.0235414969428437	0.00223306946186475	0.0948567318079393	0.0235414969428437	0.022252233687917	0.0248307601977705
UL11	L	8h	8	C6	0.0326781742500528	0.00464846181895204	0.142249740863186	0.0326781742500528	0.0299943835675631	0.0353619649325425
UL11	L	8h	8	PC-12	0.0279686715412941	0.00789699825331886	0.282351567598032	0.0279686715412941	0.022384650525354	0.0335526925572342
UL11	L	8h	8	PK-15	0.0283369477793015	0.00380156844972689	0.134155890018039	0.0283369477793015	0.0261421112115089	0.0305317843470941
UL11	L			C6	0			0		
UL11	L			PC-12	0			0		
UL11	L			PK-15	0			0		
UL10	L	0.5h	0.5	C6				0		
UL10	L	0.5h	0.5	PC-12	0	0		0	0	0
UL10	L	1.5h	1.5	PC-12	0.00273224043715847	0.00473237925565267	1.73205080756888	0.00273224043715847	0	0.00546448087431694
UL10	L	12h	12	C6	0.0174794719311448	0.000388679066398673	0.0222363162874576	0.0174794719311448	0.0172550679675312	0.0177038758947585
UL10	L	12h	12	PC-12	0.0106075281495073	0.00360858312431223	0.34019076578928	0.0106075281495073	0.0085241117112925	0.0126909445877221
UL10	L	12h	12	PK-15	0.0304107636875685	0.0176340406533252	0.579861815852187	0.0304107636875685	0.0202297455694704	0.0405917818056666
UL10	L	1h	1	C6	0.00168350168350168	0.00291591045045266	1.73205080756888	0.00168350168350168	0	0.00336700336700337
UL10	L	1h	1	NRK	0	0		0	0	0
UL10	L	1h	1	PC-12	0	0		0	0	0
UL10	L	1h	1	PK-15	0	0		0	0	0
UL10	L	2.5h	2.5	PC-12	0.00349242261006967	0.00310760303106997	0.889812997461948	0.00349242261006967	0.00169824716354692	0.00528659805659242
UL10	L	2h	2	C6	0.00126262626262626	0.00178562318481451	1.4142135623731	0.00126262626262626	0	0.00252525252525253
UL10	L	2h	2	NRK	0.0126120491974151	0.0128255962912996	1.01693199023743	0.0126120491974151	0.00520718772611575	0.0200169106687144
UL10	L	2h	2	PC-12	0.00538010273868507	0.005103370954119	0.948563847568141	0.00538010273868507	0.00243367014454995	0.00832653533282019
UL10	L	2h	2	PK-15	0.00539291217257319	0.00934079788365342	1.73205080756888	0.00539291217257319	-8.67361737988404e-19	0.0107858243451464
UL10	L	4h	4	C6	0.0152814325184872	0.00672634899390169	0.440164820003902	0.0152814325184872	0.0113979731161947	0.0191648919207797
UL10	L	4h	4	PC-12	0.00680940963640759	0.00185969211696088	0.273106218638653	0.00680940963640759	0.0057357158920704	0.00788310338074478
UL10	L	4h	4	PK-15	0.00543121369725759	0.00064872573343716	0.119443971384283	0.00543121369725759	0.0050566717204274	0.00580575567408777
UL10	L	6h	6	C6	0.0201588462998878	0.00106508662114522	0.0528347012175566	0.0201588462998878	0.0195439182524593	0.0207737743473162
UL10	L	6h	6	PC-12	0.0108108525173807	0.000713707557584451	0.0660176943896898	0.0108108525173807	0.0103987932668867	0.0112229117678748
UL10	L	6h	6	PK-15	0.00777195373200147	0.00198793751020788	0.255783497786719	0.00777195373200147	0.0066242174753508	0.00891968998865214
UL10	L	8h	8	C6	0.00991876690093957	0.00181303274940389	0.182788119482085	0.00991876690093957	0.00887201195502162	0.0109655218468575
UL10	L	8h	8	PC-12	0.0123439897691171	0.0116425461685977	0.943175293107069	0.0123439897691171	0.00411146642302421	0.0205765131152099
UL10	L	8h	8	PK-15	0.0170572423774163	0.00505880813194847	0.296578310843862	0.0170572423774163	0.0141365381406572	0.0199779466141754
UL10	L			C6	0			0		
UL10	L			PC-12	0			0		
UL10	L			PK-15	0			0		
UL8	E	0.5h	0.5	C6				0		
UL8	E	0.5h	0.5	PC-12	0	0		0	0	0
UL8	E	1.5h	1.5	PC-12	0	0		0	0	0
UL8	E	12h	12	C6	0.000223471837616165	5.80833247488536e-05	0.259913398343363	0.000223471837616165	0.000189937414436986	0.000257006260795344
UL8	E	12h	12	PC-12	0.000118718566407529	4.44720806601297e-05	0.374600890205067	0.000118718566407529	9.30425986669805e-05	0.000144394534148078
UL8	E	12h	12	PK-15	3.29307980486697e-05	1.18655239213279e-05	0.360316925930293	3.29307980486697e-05	2.6080234618615e-05	3.97813614787243e-05
UL8	E	1h	1	C6	0	0		0	0	0
UL8	E	1h	1	NRK	0	0		0	0	0
UL8	E	1h	1	PC-12	0	0		0	0	0
UL8	E	1h	1	PK-15	0	0		0	0	0
UL8	E	2.5h	2.5	PC-12	0	0		0	0	0
UL8	E	2h	2	C6	0	0		0	0	0
UL8	E	2h	2	NRK	0	0		0	0	0
UL8	E	2h	2	PC-12	0.00297409865937785	0.0026480492674046	0.890370351048995	0.00297409865937785	0.00144524670201441	0.00450295061674128
UL8	E	2h	2	PK-15	0.0012531328320802	0.00217048973379559	1.73205080756888	0.0012531328320802	0	0.0025062656641604
UL8	E	4h	4	C6	0.00053850296176629	0.000932714489805534	1.73205080756888	0.00053850296176629	0	0.00107700592353258
UL8	E	4h	4	PC-12	0.000175623463294696	0.000304188761427622	1.73205080756888	0.000175623463294696	0	0.000351246926589392
UL8	E	4h	4	PK-15	0.000541147819124919	0.000613557537381523	1.13380765051164	0.000541147819124919	0.000186910209754372	0.000895385428495465
UL8	E	6h	6	C6	9.25411808254673e-05	0.000160286026982128	1.73205080756888	9.25411808254673e-05	0	0.000185082361650935
UL8	E	6h	6	PC-12	0.000318112941082929	0.00036899980296647	1.15996476506209	0.000318112941082929	0.000105070805509318	0.000531155076656539
UL8	E	6h	6	PK-15	0.000130658786122029	0.000118042693161203	0.90344244474273	0.000130658786122029	6.25068054495399e-05	0.000198810766794518
UL8	E	8h	8	C6	0.000317888643350665	0.000159675612184791	0.502300461261372	0.000317888643350665	0.000225699885672758	0.000410077401028572
UL8	E	8h	8	PC-12	0.000424548995620592	0.00020716532704071	0.487965651026643	0.000424548995620592	0.000278060988043378	0.000571037003197807
UL8	E	8h	8	PK-15	0.000197043649232945	4.55409296411427e-05	0.231121022262962	0.000197043649232945	0.000170750581245485	0.000223336717220404
UL8	E			C6	0			0		
UL8	E			PC-12	0			0		
UL8	E			PK-15	0			0		
UL7	E	0.5h	0.5	C6				0		
UL7	E	0.5h	0.5	PC-12	0	0		0	0	0
UL7	E	1.5h	1.5	PC-12	0	0		0	0	0
UL7	E	12h	12	C6	0.0029082217126139	0.000478165140549467	0.16441839302537	0.0029082217126139	0.00263215294000057	0.00318429048522723
UL7	E	12h	12	PC-12	0.00158994348203336	0.000161549277432276	0.101606930848682	0.00158994348203336	0.00149667296322044	0.00168321400084627
UL7	E	12h	12	PK-15	0.00102435827523283	0.000179956049614099	0.175676864203784	0.00102435827523283	0.000920460601545826	0.00112825594891983
UL7	E	1h	1	C6	0.00336700336700337	0.00583182090090531	1.73205080756888	0.00336700336700337	0	0.00673400673400673
UL7	E	1h	1	NRK	0	0		0	0	0
UL7	E	1h	1	PC-12	0	0		0	0	0
UL7	E	1h	1	PK-15	0	0		0	0	0
UL7	E	2.5h	2.5	PC-12	0.00243422155186861	0.00228192319646298	0.937434472515981	0.00243422155186861	0.00111675258012066	0.00375169052361657
UL7	E	2h	2	C6	0.00126262626262626	0.00178562318481451	1.4142135623731	0.00126262626262626	0	0.00252525252525253
UL7	E	2h	2	NRK	0.00490196078431373	0.00849044513514156	1.73205080756888	0.00490196078431373	0	0.00980392156862745
UL7	E	2h	2	PC-12	0.00384003566471119	0.00463039698253388	1.20582134824577	0.00384003566471119	0.00116667472039042	0.00651339660903195
UL7	E	2h	2	PK-15	0	0		0	0	0
UL7	E	4h	4	C6	0.00546771755108631	0.00507623729194602	0.928401521204672	0.00546771755108631	0.00253695058411086	0.00839848451806176
UL7	E	4h	4	PC-12	0.00334525223990659	0.00179256009567387	0.53585199773274	0.00334525223990659	0.0023103171861307	0.00438018729368248
UL7	E	4h	4	PK-15	0.00327233686015017	0.00147438097655307	0.45055904681079	0.00327233686015017	0.00242110260644919	0.00412357111385115
UL7	E	6h	6	C6	0.00282669963761322	9.2785654637919e-05	0.0328247307932103	0.00282669963761322	0.00277312981493108	0.00288026946029536
UL7	E	6h	6	PC-12	0.00319392336019491	0.000346385794637242	0.108451504802577	0.00319392336019491	0.00299393742841764	0.00339390929197219
UL7	E	6h	6	PK-15	0.00126356257248249	0.000209132657950723	0.165510329686203	0.00126356257248249	0.0011428197761183	0.00138430536884668
UL7	E	8h	8	C6	0.00243765680466093	0.00032823549496244	0.134652053699617	0.00243765680466093	0.00224814995328677	0.00262716365603508
UL7	E	8h	8	PC-12	0.00200108006390787	7.72912225682832e-05	0.0386247526834796	0.00200108006390787	0.00194642691630364	0.00205573321151211
UL7	E	8h	8	PK-15	0.00149847579921563	0.000313078764233053	0.208931478504313	0.00149847579921563	0.00131771969040812	0.00167923190802314
UL7	E			C6	0			0		
UL7	E			PC-12	0			0		
UL7	E			PK-15	0			0		
UL6	L	0.5h	0.5	C6				0		
UL6	L	0.5h	0.5	PC-12	0	0		0	0	0
UL6	L	1.5h	1.5	PC-12	0	0		0	0	0
UL6	L	12h	12	C6	0.000789312151250982	0.0002141776095092	0.271347158623809	0.000789312151250982	0.000665656650746455	0.000912967651755509
UL6	L	12h	12	PC-12	0.000198905941815944	6.46495483455784e-05	0.325025727011218	0.000198905941815944	0.000161580507675637	0.000236231375956252
UL6	L	12h	12	PK-15	0.000171066859542969	6.70289640404616e-05	0.391829044033074	0.000171066859542969	0.000132367669110706	0.000209766049975231
UL6	L	1h	1	C6	0	0		0	0	0
UL6	L	1h	1	NRK	0	0		0	0	0
UL6	L	1h	1	PC-12	0	0		0	0	0
UL6	L	1h	1	PK-15	0	0		0	0	0
UL6	L	2.5h	2.5	PC-12	0	0		0	0	0
UL6	L	2h	2	C6	0	0		0	0	0
UL6	L	2h	2	NRK	0	0		0	0	0
UL6	L	2h	2	PC-12	0	0		0	0	0
UL6	L	2h	2	PK-15	0	0		0	0	0
UL6	L	4h	4	C6	0.000631313131313131	0.00109346641891975	1.73205080756888	0.000631313131313131	1.0842021724855e-19	0.00126262626262626
UL6	L	4h	4	PC-12	0	0		0	0	0
UL6	L	4h	4	PK-15	0.000163574615115126	0.000148357608893929	0.906972079925198	0.000163574615115126	7.79203096838864e-05	0.000249228920546365
UL6	L	6h	6	C6	0.000242299498347591	0.000217094610034372	0.895976308308072	0.000242299498347591	0.000116959866804629	0.000367639129890552
UL6	L	6h	6	PC-12	3.95929841232134e-05	6.85770601246735e-05	1.73205080756888	3.95929841232134e-05	0	7.91859682464267e-05
UL6	L	6h	6	PK-15	0.000218777631597816	8.34260222617597e-05	0.381327933996121	0.000218777631597816	0.00017061159518757	0.000266943668008063
UL6	L	8h	8	C6	0.000780411362489586	0.000119963188565583	0.153717890758137	0.000780411362489586	0.000711150583278401	0.000849672141700771
UL6	L	8h	8	PC-12	0.000274758299286352	0.000257487706406056	0.937142597966452	0.000274758299286352	9.26869960144592e-05	0.000456829602558246
UL6	L	8h	8	PK-15	0.000395968253858389	0.00016031019779751	0.404856187927739	0.000395968253858389	0.000303413118006154	0.000488523389710623
UL6	L			C6	0			0		
UL6	L			PC-12	0			0		
UL6	L			PK-15	0			0		
UL5	E	0.5h	0.5	C6				0		
UL5	E	0.5h	0.5	PC-12	0	0		0	0	0
UL5	E	1.5h	1.5	PC-12	0	0		0	0	0
UL5	E	12h	12	C6	3.03292851857653e-05	2.90860200379618e-05	0.959007766250059	3.03292851857653e-05	1.35364636871932e-05	4.71221066843374e-05
UL5	E	12h	12	PC-12	0	0		0	0	0
UL5	E	12h	12	PK-15	3.60931061918815e-05	3.60545763871148e-05	0.998932488532248	3.60931061918815e-05	1.52769868092628e-05	5.69092255745001e-05
UL5	E	1h	1	C6	0.00336700336700337	0.00291591045045266	0.866025403784439	0.00336700336700337	0.00168350168350168	0.00505050505050505
UL5	E	1h	1	NRK	0	0		0	0	0
UL5	E	1h	1	PC-12	0	0		0	0	0
UL5	E	1h	1	PK-15	0	0		0	0	0
UL5	E	2.5h	2.5	PC-12	0.000754147812971343	0.00130622232848332	1.73205080756888	0.000754147812971343	0	0.00150829562594269
UL5	E	2h	2	C6	0	0		0	0	0
UL5	E	2h	2	NRK	0	0		0	0	0
UL5	E	2h	2	PC-12	0.000846023688663283	0.00146535601317164	1.73205080756888	0.000846023688663283	0	0.00169204737732657
UL5	E	2h	2	PK-15	0	0		0	0	0
UL5	E	4h	4	C6	0.000631313131313131	0.00109346641891975	1.73205080756888	0.000631313131313131	1.0842021724855e-19	0.00126262626262626
UL5	E	4h	4	PC-12	0	0		0	0	0
UL5	E	4h	4	PK-15	0	0		0	0	0
UL5	E	6h	6	C6	0.000427381859998525	0.00012393716692668	0.289991641028255	0.000427381859998525	0.000355826703310807	0.000498937016686244
UL5	E	6h	6	PC-12	0.000194128067237538	0.000154598509238255	0.796373813628329	0.000194128067237538	0.000104870576312517	0.000283385558162559
UL5	E	6h	6	PK-15	4.10358849166502e-05	4.05993804268197e-05	0.989362859099611	4.10358849166502e-05	1.75958216982939e-05	6.44759481350066e-05
UL5	E	8h	8	C6	0	0		0	0	0
UL5	E	8h	8	PC-12	9.26869960144592e-05	0.000131079206819269	1.4142135623731	9.26869960144592e-05	0	0.000185373992028918
UL5	E	8h	8	PK-15	9.90589927392443e-05	9.26948614011416e-05	0.935754128301554	9.90589927392443e-05	4.55415895568002e-05	0.000152576395921689
UL5	E			C6	0			0		
UL5	E			PC-12	0			0		
UL5	E			PK-15	0			0		
UL4	L	0.5h	0.5	C6				0		
UL4	L	0.5h	0.5	PC-12	0	0		0	0	0
UL4	L	1.5h	1.5	PC-12	0	0		0	0	0
UL4	L	12h	12	C6	0.00234826831908347	0.000176178770802015	0.0750249745185754	0.00234826831908347	0.00224655145833543	0.00244998517983151
UL4	L	12h	12	PC-12	0.00136975540983198	0.000200793864161281	0.146591035684182	0.00136975540983198	0.00125382701830684	0.00148568380135712
UL4	L	12h	12	PK-15	0.000989145966355904	0.000106071124279518	0.107235057198173	0.000989145966355904	0.000927905774199878	0.00105038615851193
UL4	L	1h	1	C6	0	0		0	0	0
UL4	L	1h	1	NRK	0	0		0	0	0
UL4	L	1h	1	PC-12	0	0		0	0	0
UL4	L	1h	1	PK-15	0	0		0	0	0
UL4	L	2.5h	2.5	PC-12	0.00517249634896694	0.00211548880560982	0.40898797464252	0.00517249634896694	0.00395111831758047	0.00639387438035341
UL4	L	2h	2	C6	0.00505050505050505	0.00714249273925806	1.4142135623731	0.00505050505050505	0	0.0101010101010101
UL4	L	2h	2	NRK	0	0		0	0	0
UL4	L	2h	2	PC-12	0.000846023688663283	0.00146535601317164	1.73205080756888	0.000846023688663283	0	0.00169204737732657
UL4	L	2h	2	PK-15	0.00150993817363131	0.00198580941180311	1.31515941942666	0.00150993817363131	0.00036343057516749	0.00265644577209512
UL4	L	4h	4	C6	0.00404795124100455	0.00352726759959195	0.871371068866089	0.00404795124100455	0.0020114823428763	0.00608442013913281
UL4	L	4h	4	PC-12	0.00281857651533637	0.000296740562719986	0.105280293476288	0.00281857651533637	0.00264725327157051	0.00298989975910224
UL4	L	4h	4	PK-15	0.00295612579357406	0.000611496277565117	0.206857326198489	0.00295612579357406	0.00260307825311339	0.00330917333403474
UL4	L	6h	6	C6	0.00202736894101946	0.000399603102127032	0.197104283311202	0.00202736894101946	0.00179665798243741	0.00225807989960151
UL4	L	6h	6	PC-12	0.00228322264432105	0.000277932849687127	0.121728316937648	0.00228322264432105	0.00212275803873754	0.00244368724990455
UL4	L	6h	6	PK-15	0.00170275303617805	0.000478332584067214	0.28091718170761	0.00170275303617805	0.00142658759000467	0.00197891848235142
UL4	L	8h	8	C6	0.00299219469870436	0.000623672669541453	0.208433184448695	0.00299219469870436	0.00263211711505839	0.00335227228235033
UL4	L	8h	8	PC-12	0.00170149867123939	0.000177935981298976	0.104576033062292	0.00170149867123939	0.00157567893224581	0.00182731841023298
UL4	L	8h	8	PK-15	0.00110631740797882	0.000138689249308633	0.125361174205882	0.00110631740797882	0.00102624513255677	0.00118638968340086
UL4	L			C6	0			0		
UL4	L			PC-12	0			0		
UL4	L			PK-15	0			0		
UL3.5	L	0.5h	0.5	C6				0		
UL3.5	L	0.5h	0.5	PC-12	0	0		0	0	0
UL3.5	L	1.5h	1.5	PC-12	0.00273224043715847	0.00473237925565267	1.73205080756888	0.00273224043715847	0	0.00546448087431694
UL3.5	L	12h	12	C6	0.0274062298286821	0.00124148982158036	0.0452995479254529	0.0274062298286821	0.0266894553459965	0.0281230043113677
UL3.5	L	12h	12	PC-12	0.012712599241144	0.00276109505893688	0.217193589333066	0.012712599241144	0.0111184802656086	0.0143067182166793
UL3.5	L	12h	12	PK-15	0.0168114479627207	0.00364913802004685	0.21706268419822	0.0168114479627207	0.0147046171445365	0.0189182787809048
UL3.5	L	1h	1	C6	0.00505050505050505	0.00874773135135797	1.73205080756888	0.00505050505050505	8.67361737988404e-19	0.0101010101010101
UL3.5	L	1h	1	NRK	0	0		0	0	0
UL3.5	L	1h	1	PC-12	0	0		0	0	0
UL3.5	L	1h	1	PK-15	0.0111111111111111	0.0192450089729875	1.73205080756888	0.0111111111111111	0	0.0222222222222222
UL3.5	L	2.5h	2.5	PC-12	0.00243422155186861	0.00228192319646298	0.937434472515981	0.00243422155186861	0.00111675258012066	0.00375169052361657
UL3.5	L	2h	2	C6	0.00126262626262626	0.00178562318481451	1.4142135623731	0.00126262626262626	0	0.00252525252525253
UL3.5	L	2h	2	NRK	0.00490196078431373	0.00849044513514156	1.73205080756888	0.00490196078431373	0	0.00980392156862745
UL3.5	L	2h	2	PC-12	0	0		0	0	0
UL3.5	L	2h	2	PK-15	0.00446841294298921	0.00509407557929631	1.1400189830908	0.00446841294298921	0.00152734703601019	0.00740947884996824
UL3.5	L	4h	4	C6	0.0156431797661285	0.00618995205385784	0.395696536535409	0.0156431797661285	0.0120694092815628	0.0192169502506942
UL3.5	L	4h	4	PC-12	0.0127932494886073	0.00562997172331223	0.440073628543386	0.0127932494886073	0.00954278379862299	0.0160437151785916
UL3.5	L	4h	4	PK-15	0.00693276768523117	0.00209815242387991	0.302642828830049	0.00693276768523117	0.00572139881850324	0.0081441365519591
UL3.5	L	6h	6	C6	0.0165614619820961	0.00277704263264456	0.167681007609515	0.0165614619820961	0.0149581356705877	0.0181647882936045
UL3.5	L	6h	6	PC-12	0.0166294029341639	0.00178217605638698	0.10717017703177	0.0166294029341639	0.0156004631082656	0.0176583427600623
UL3.5	L	6h	6	PK-15	0.00913568507949089	0.00320797723412215	0.351147966048423	0.00913568507949089	0.00728355855981627	0.0109878115991655
UL3.5	L	8h	8	C6	0.0142795037742766	0.0038380405984777	0.268779690047186	0.0142795037742766	0.0120636100015848	0.0164953975469685
UL3.5	L	8h	8	PC-12	0.0085579916790027	0.00227188738767653	0.265469688788162	0.0085579916790027	0.00695152470108444	0.010164458656921
UL3.5	L	8h	8	PK-15	0.0117015048642869	0.00280692521873471	0.239877285126075	0.0117015048642869	0.0100809258336553	0.0133220838949186
UL3.5	L			C6	0			0		
UL3.5	L			PC-12	0			0		
UL3.5	L			PK-15	0			0		
UL3	L	0.5h	0.5	C6				0		
UL3	L	0.5h	0.5	PC-12	0	0		0	0	0
UL3	L	1.5h	1.5	PC-12	0	0		0	0	0
UL3	L	12h	12	C6	0.00223406249593498	0.000761551692029627	0.340882000129951	0.00223406249593498	0.00179438042153986	0.0026737445703301
UL3	L	12h	12	PC-12	0.00112027989529322	0.000305215464361341	0.272445721505565	0.00112027989529322	0.000944063664783366	0.00129649612580308
UL3	L	12h	12	PK-15	0.000688185166765578	0.000343429390798603	0.499036316653986	0.000688185166765578	0.000489906115540376	0.000886464217990781
UL3	L	1h	1	C6	0	0		0	0	0
UL3	L	1h	1	NRK	0	0		0	0	0
UL3	L	1h	1	PC-12	0	0		0	0	0
UL3	L	1h	1	PK-15	0	0		0	0	0
UL3	L	2.5h	2.5	PC-12	0	0		0	0	0
UL3	L	2h	2	C6	0.00126262626262626	0.00178562318481451	1.4142135623731	0.00126262626262626	0	0.00252525252525253
UL3	L	2h	2	NRK	0	0		0	0	0
UL3	L	2h	2	PC-12	0	0		0	0	0
UL3	L	2h	2	PK-15	0.00164355418592707	0.00169724824261513	1.03266947761614	0.00164355418592707	0.000663647456171602	0.00262346091568253
UL3	L	4h	4	C6	0.00296145188692591	0.000961500774736784	0.324672090396463	0.00296145188692591	0.0024063291558056	0.00351657461804623
UL3	L	4h	4	PC-12	0.00088235297934614	0.000882223231105899	0.999852952000754	0.00088235297934614	0.000373001159381808	0.00139170479931047
UL3	L	4h	4	PK-15	0.00150197139070669	0.00028618755799925	0.190541284454557	0.00150197139070669	0.0013367409270571	0.00166720185435628
UL3	L	6h	6	C6	0.00243080693435983	0.00216092900481051	0.888975991579362	0.00243080693435983	0.0011831939917328	0.00367841987698685
UL3	L	6h	6	PC-12	0.00168111504496344	0.000345283443474902	0.205389538633516	0.00168111504496344	0.00148176555592648	0.00188046453400039
UL3	L	6h	6	PK-15	0.00162102668920084	0.000446306915120462	0.275323607003959	0.00162102668920084	0.00136335127161485	0.00187870210678683
UL3	L	8h	8	C6	0.00245447986826654	0.00108553342880378	0.442266177383817	0.00245447986826654	0.00182774685093234	0.00308121288560074
UL3	L	8h	8	PC-12	0.000642203594587164	0.000383896205992844	0.597779597044499	0.000642203594587164	0.000370747984057837	0.000913659205116492
UL3	L	8h	8	PK-15	0.00114720616315877	0.00029953243084111	0.261097299212867	0.00114720616315877	0.000974271033581628	0.0013201412927359
UL3	L			C6	0			0		
UL3	L			PC-12	0			0		
UL3	L			PK-15	0			0		
UL2	E	0.5h	0.5	C6				0		
UL2	E	0.5h	0.5	PC-12	0	0		0	0	0
UL2	E	1.5h	1.5	PC-12	0	0		0	0	0
UL2	E	12h	12	C6	0.00191746603838658	0.000942557745628049	0.491564245081049	0.00191746603838658	0.00137328007022146	0.0024616520065517
UL2	E	12h	12	PC-12	8.34269543826987e-05	3.51732758138118e-05	0.42160565579877	8.34269543826987e-05	6.31196541233135e-05	0.000103734254642084
UL2	E	12h	12	PK-15	7.27778532398196e-05	2.93756651718919e-05	0.403634675442987	7.27778532398196e-05	5.58178050452035e-05	8.97379014344356e-05
UL2	E	1h	1	C6	0	0		0	0	0
UL2	E	1h	1	NRK	0	0		0	0	0
UL2	E	1h	1	PC-12	0	0		0	0	0
UL2	E	1h	1	PK-15	0	0		0	0	0
UL2	E	2.5h	2.5	PC-12	0.00291005291005291	0.0029783942458195	1.02348456810888	0.00291005291005291	0.00119047619047619	0.00462962962962963
UL2	E	2h	2	C6	0	0		0	0	0
UL2	E	2h	2	NRK	0	0		0	0	0
UL2	E	2h	2	PC-12	0.00128205128205128	0.00222057795842164	1.73205080756888	0.00128205128205128	0	0.00256410256410256
UL2	E	2h	2	PK-15	0	0		0	0	0
UL2	E	4h	4	C6	0.00179163579384649	0.00188587772120038	1.05260105188653	0.00179163579384649	0.000702823783852734	0.00288044780384025
UL2	E	4h	4	PC-12	0.00044117648967307	0.000441111615552949	0.999852952000754	0.00044117648967307	0.000186500579690904	0.000695852399655236
UL2	E	4h	4	PK-15	0.000637626352651209	0.000497744643307653	0.780621191765464	0.000637626352651209	0.000350253348849841	0.000924999356452577
UL2	E	6h	6	C6	0.00134941720632947	0.000452595389393352	0.335400636119388	0.00134941720632947	0.00108811113642924	0.00161072327622971
UL2	E	6h	6	PC-12	0.000192344030467881	0.000237818944567773	1.23642487884481	0.000192344030467881	5.50391988032845e-05	0.000329648862132477
UL2	E	6h	6	PK-15	0.000426348674778355	0.000160911885475094	0.37741851914691	0.000426348674778355	0.000333446154383499	0.000519251195173211
UL2	E	8h	8	C6	0.00191962209087452	0.000465245050764182	0.242362834318203	0.00191962209087452	0.00165101273557667	0.00218823144617236
UL2	E	8h	8	PC-12	0.000481652695940373	0.000287922154494633	0.597779597044499	0.000481652695940373	0.000278060988043378	0.000685244403837369
UL2	E	8h	8	PK-15	0.000575495779963048	0.000232763783340456	0.404457845642937	0.000575495779963048	0.00044110954699384	0.000709882012932257
UL2	E			C6	0			0		
UL2	E			PC-12	0			0		
UL2	E			PK-15	0			0		
UL1	L	0.5h	0.5	C6				0		
UL1	L	0.5h	0.5	PC-12	0	0		0	0	0
UL1	L	1.5h	1.5	PC-12	0	0		0	0	0
UL1	L	12h	12	C6	0.00176638687767439	0.000676448205642938	0.382955859892678	0.00176638687767439	0.0013758393240536	0.00215693443129518
UL1	L	12h	12	PC-12	0.000607908958401522	0.000268372288228182	0.441467895018127	0.000607908958401522	0.000452964145549945	0.000762853771253099
UL1	L	12h	12	PK-15	0.000858521604783662	0.000408332284127004	0.47562260734242	0.000858521604783662	0.000622770850624121	0.0010942723589432
UL1	L	1h	1	C6	0	0		0	0	0
UL1	L	1h	1	NRK	0	0		0	0	0
UL1	L	1h	1	PC-12	0	0		0	0	0
UL1	L	1h	1	PK-15	0	0		0	0	0
UL1	L	2.5h	2.5	PC-12	0	0		0	0	0
UL1	L	2h	2	C6	0.00126262626262626	0.00178562318481451	1.4142135623731	0.00126262626262626	0	0.00252525252525253
UL1	L	2h	2	NRK	0.00854700854700855	0.0148038530561443	1.73205080756888	0.00854700854700855	0	0.0170940170940171
UL1	L	2h	2	PC-12	0	0		0	0	0
UL1	L	2h	2	PK-15	0	0		0	0	0
UL1	L	4h	4	C6	0.00116981609307942	0.00102261095034043	0.8741638590802	0.00116981609307942	0.000579411385624115	0.00176022080053473
UL1	L	4h	4	PC-12	0.00126212128038057	0.000716764824493969	0.567904872246385	0.00126212128038057	0.000848296916013319	0.00167594564474782
UL1	L	4h	4	PK-15	0.0013427759420058	0.000278321913954116	0.207273533318125	0.0013427759420058	0.00118208671006302	0.00150346517394858
UL1	L	6h	6	C6	0.00120971337844459	0.000355432932585365	0.293815823581591	0.00120971337844459	0.00100450407913757	0.00141492267775161
UL1	L	6h	6	PC-12	0.00205080858001756	0.000678592382488651	0.330890161617542	0.00205080858001756	0.00165902308531771	0.00244259407471741
UL1	L	6h	6	PK-15	0.00158727191224175	0.000360338879037048	0.227017737955264	0.00158727191224175	0.00137923016343022	0.00179531366105328
UL1	L	8h	8	C6	0.00154622145287636	0.000553280132498361	0.357827225504549	0.00154622145287636	0.00122678501944116	0.00186565788631156
UL1	L	8h	8	PC-12	0.000588402583024409	0.000347585948324943	0.590728114309662	0.000588402583024409	0.000342622201918684	0.000834182964130133
UL1	L	8h	8	PK-15	0.00246229843908001	0.00104661856020106	0.425057557438938	0.00246229843908001	0.00185803293160907	0.00306656394655094
UL1	L			C6	0			0		
UL1	L			PC-12	0			0		
UL1	L			PK-15	0			0		
EP0	E	0.5h	0.5	C6				0		
EP0	E	0.5h	0.5	PC-12	0	0		0	0	0
EP0	E	1.5h	1.5	PC-12	0.014555389965226	0.0137289563114815	0.943221469454342	0.014555389965226	0.00662897334309958	0.0224818065873525
EP0	E	12h	12	C6	0.00282890764121882	0.000448433716174059	0.1585183304114	0.00282890764121882	0.00257000431447203	0.00308781096796562
EP0	E	12h	12	PC-12	0.000950914282566593	0.000289727249801836	0.304682824849196	0.000950914282566593	0.000783640176901933	0.00111818838823125
EP0	E	12h	12	PK-15	0.000529534369866607	0.000291827214852254	0.551101555364134	0.000529534369866607	0.0003610478488148	0.000698020890918415
EP0	E	1h	1	C6	0.00336700336700337	0.00583182090090531	1.73205080756888	0.00336700336700337	0	0.00673400673400673
EP0	E	1h	1	NRK	0.0166666666666667	0.0288675134594813	1.73205080756888	0.0166666666666667	0	0.0333333333333333
EP0	E	1h	1	PC-12	0.036774628879892	0.0319481257791096	0.868754539534686	0.036774628879892	0.0183293698612191	0.055219887898565
