gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method
CTO-S	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	13867.488443	13867.488443			dcDNA	C6_1h	WO
CTO-S	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	20202.020202	20202.020202			dcDNA	NRK_1h	WO
CTO-S	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	22271.714922	22271.714922			dcDNA	PC_12_1h	WO
CTO-S	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
CTO-S	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	70318.282753	70318.282753			dcDNA	PC_12_2.5h	WO
CTO-S	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	53283.767039	53283.767039			dcDNA	C6_2h	WO
CTO-S	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	12944.983819	12944.983819			dcDNA	NRK_2h	WO
CTO-S	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	29352.901934	29352.901934			dcDNA	PC_12_2h	WO
CTO-S	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	167270.094136	167270.094136			dcDNA	PK_15_2h	WO
CTO-S	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	85654.230164	85654.230164			dcDNA	C6_4h	WO
CTO-S	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	147861.875126	147861.875126			dcDNA	PC_12_4h	WO
CTO-S	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	152472.192903	152472.192903			dcDNA	PK_15_4h	WO
CTO-S	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	150754.635619	150754.635619			dcDNA	C6_6h	WO
CTO-S	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	176163.317521	176163.317521			dcDNA	PC_12_6h	WO
CTO-S	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	268679.586124	268679.586124			dcDNA	PK_15_6h	WO
CTO-S	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	177594.834542	177594.834542			dcDNA	C6_8h	WO
CTO-S	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	219481.017512	219481.017512			dcDNA	PC_12_8h	WO
CTO-S	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	235856.297615	235856.297615			dcDNA	PK_15_8h	WO
CTO-M	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
CTO-M	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
CTO-M	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	293.728888	293.728888			dcDNA	C6_12h	WO
CTO-M	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	655.258793	655.258793			dcDNA	PC_12_12h	WO
CTO-M	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	551.487414	551.487414			dcDNA	PK_15_12h	WO
CTO-M	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO
CTO-M	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
CTO-M	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
CTO-M	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
CTO-M	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
CTO-M	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	0	0			dcDNA	C6_2h	WO
CTO-M	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
CTO-M	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
CTO-M	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
CTO-M	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	525.486075	525.486075			dcDNA	C6_4h	WO
CTO-M	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	100.38145	100.38145			dcDNA	PC_12_4h	WO
CTO-M	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	0	0			dcDNA	PK_15_4h	WO
CTO-M	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	258.732212	258.732212			dcDNA	C6_6h	WO
CTO-M	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	26.651031	26.651031			dcDNA	PC_12_6h	WO
CTO-M	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO
CTO-M	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	387.4092	387.4092			dcDNA	C6_8h	WO
CTO-M	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	0	0			dcDNA	PC_12_8h	WO
CTO-M	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	337.72078	337.72078			dcDNA	PK_15_8h	WO
CTO-L	unknown	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
CTO-L	unknown	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	2212.389381	2212.389381			dcDNA	PC_12_1.5h	WO
CTO-L	unknown	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	2909.314703	2909.314703			dcDNA	C6_12h	WO
CTO-L	unknown	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	1897.520255	1897.520255			dcDNA	PC_12_12h	WO
CTO-L	unknown	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	1313.501144	1313.501144			dcDNA	PK_15_12h	WO
CTO-L	unknown	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	6163.328197	6163.328197			dcDNA	C6_1h	WO
CTO-L	unknown	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
CTO-L	unknown	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	4454.342984	4454.342984			dcDNA	PC_12_1h	WO
CTO-L	unknown	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
CTO-L	unknown	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	2220.57735	2220.57735			dcDNA	PC_12_2.5h	WO
CTO-L	unknown	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	0	0			dcDNA	C6_2h	WO
CTO-L	unknown	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
CTO-L	unknown	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	4669.779853	4669.779853			dcDNA	PC_12_2h	WO
CTO-L	unknown	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	1810.282404	1810.282404			dcDNA	PK_15_2h	WO
CTO-L	unknown	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	4729.374672	4729.374672			dcDNA	C6_4h	WO
CTO-L	unknown	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
CTO-L	unknown	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	0	0			dcDNA	PK_15_4h	WO
CTO-L	unknown	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	3708.49504	3708.49504			dcDNA	C6_6h	WO
CTO-L	unknown	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	26.651031	26.651031			dcDNA	PC_12_6h	WO
CTO-L	unknown	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	16.129162	16.129162			dcDNA	PK_15_6h	WO
CTO-L	unknown	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	2421.307505	2421.307505			dcDNA	C6_8h	WO
CTO-L	unknown	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	2236.993481	2236.993481			dcDNA	PC_12_8h	WO
CTO-L	unknown	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	1618.42815	1618.42815			dcDNA	PK_15_8h	WO
UL21	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL21	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL21	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	0	0			dcDNA	C6_12h	WO
UL21	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
UL21	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
UL21	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL21	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL21	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL21	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL21	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL21	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	2478.314746	2478.314746			dcDNA	C6_2h	WO
UL21	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL21	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
UL21	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL21	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL21	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	3212.206386	3212.206386			dcDNA	PC_12_4h	WO
UL21	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	1299.017618	1299.017618			dcDNA	PK_15_4h	WO
UL21	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	0	0			dcDNA	C6_6h	WO
UL21	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	3011.566548	3011.566548			dcDNA	PC_12_6h	WO
UL21	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	1943.564061	1943.564061			dcDNA	PK_15_6h	WO
UL21	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	0	0			dcDNA	C6_8h	WO
UL21	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	0	0			dcDNA	PC_12_8h	WO
UL21	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO
UL20	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL20	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL20	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	412.619153	412.619153			dcDNA	C6_12h	WO
UL20	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	348.106234	348.106234			dcDNA	PC_12_12h	WO
UL20	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	260.869566	260.869566			dcDNA	PK_15_12h	WO
UL20	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL20	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL20	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	2227.171492	2227.171492			dcDNA	PC_12_1h	WO
UL20	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL20	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL20	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	2478.314746	2478.314746			dcDNA	C6_2h	WO
UL20	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	3236.245955	3236.245955			dcDNA	NRK_2h	WO
UL20	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	2001.334223	2001.334223			dcDNA	PC_12_2h	WO
UL20	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	724.112962	724.112962			dcDNA	PK_15_2h	WO
UL20	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	525.486075	525.486075			dcDNA	C6_4h	WO
UL20	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	100.38145	100.38145			dcDNA	PC_12_4h	WO
UL20	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	649.50881	649.50881			dcDNA	PK_15_4h	WO
UL20	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	258.732213	258.732213			dcDNA	C6_6h	WO
UL20	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	293.161345	293.161345			dcDNA	PC_12_6h	WO
UL20	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	540.326938	540.326938			dcDNA	PK_15_6h	WO
UL20	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	64.5682	64.5682			dcDNA	C6_8h	WO
UL20	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	575.226896	575.226896			dcDNA	PC_12_8h	WO
UL20	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	578.949907	578.949907			dcDNA	PK_15_8h	WO
UL19	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL19	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL19	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	4916.462105	4916.462105			dcDNA	C6_12h	WO
UL19	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	2784.84987	2784.84987			dcDNA	PC_12_12h	WO
UL19	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	4659.038902	4659.038902			dcDNA	PK_15_12h	WO
UL19	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL19	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	10101.010101	10101.010101			dcDNA	NRK_1h	WO
UL19	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL19	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	2923.976608	2923.976608			dcDNA	PK_15_1h	WO
UL19	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL19	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	3717.472119	3717.472119			dcDNA	C6_2h	WO
UL19	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	3236.245955	3236.245955			dcDNA	NRK_2h	WO
UL19	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	2001.334223	2001.334223			dcDNA	PC_12_2h	WO
UL19	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	2172.338885	2172.338885			dcDNA	PK_15_2h	WO
UL19	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	2101.944298	2101.944298			dcDNA	C6_4h	WO
UL19	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	2308.77334	2308.77334			dcDNA	PC_12_4h	WO
UL19	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	1420.800521	1420.800521			dcDNA	PK_15_4h	WO
UL19	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	3708.495042	3708.495042			dcDNA	C6_6h	WO
UL19	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	2291.9887	2291.9887			dcDNA	PC_12_6h	WO
UL19	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	1951.628642	1951.628642			dcDNA	PK_15_6h	WO
UL19	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	1840.193705	1840.193705			dcDNA	C6_8h	WO
UL19	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	3227.662022	3227.662022			dcDNA	PC_12_8h	WO
UL19	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	4109.667148	4109.667148			dcDNA	PK_15_8h	WO
UL18	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	32258.064516	32258.064516			dcDNA	PC_12_0.5h	WO
UL18	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	24336.283186	24336.283186			dcDNA	PC_12_1.5h	WO
UL18	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	53906.244537	53906.244537			dcDNA	C6_12h	WO
UL18	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	34872.053894	34872.053894			dcDNA	PC_12_12h	WO
UL18	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	36659.038902	36659.038902			dcDNA	PK_15_12h	WO
UL18	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	24653.312788	24653.312788			dcDNA	C6_1h	WO
UL18	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	20202.020202	20202.020202			dcDNA	NRK_1h	WO
UL18	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	15590.200446	15590.200446			dcDNA	PC_12_1h	WO
UL18	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL18	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	22945.965951	22945.965951			dcDNA	PC_12_2.5h	WO
UL18	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	39653.035936	39653.035936			dcDNA	C6_2h	WO
UL18	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	16181.229773	16181.229773			dcDNA	NRK_2h	WO
UL18	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	22014.676451	22014.676451			dcDNA	PC_12_2h	WO
UL18	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	14844.315714	14844.315714			dcDNA	PK_15_2h	WO
UL18	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	35733.053074	35733.053074			dcDNA	C6_4h	WO
UL18	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	32925.115439	32925.115439			dcDNA	PC_12_4h	WO
UL18	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	25696.192254	25696.192254			dcDNA	PK_15_4h	WO
UL18	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	30530.401035	30530.401035			dcDNA	C6_6h	WO
UL18	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	34646.340814	34646.340814			dcDNA	PC_12_6h	WO
UL18	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	26395.374157	26395.374157			dcDNA	PK_15_6h	WO
UL18	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	35351.089588	35351.089588			dcDNA	C6_8h	WO
UL18	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	25821.296178	25821.296178			dcDNA	PC_12_8h	WO
UL18	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	26026.429941	26026.429941			dcDNA	PK_15_8h	WO
UL15	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL15	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	2212.389381	2212.389381			dcDNA	PC_12_1.5h	WO
UL15	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	377.651428	377.651428			dcDNA	C6_12h	WO
UL15	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	122.861024	122.861024			dcDNA	PC_12_12h	WO
UL15	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	75.514874	75.514874			dcDNA	PK_15_12h	WO
UL15	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL15	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL15	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL15	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL15	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL15	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL15	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL15	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
UL15	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	362.056481	362.056481			dcDNA	PK_15_2h	WO
UL15	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	525.486075	525.486075			dcDNA	C6_4h	WO
UL15	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	501.907248	501.907248			dcDNA	PC_12_4h	WO
UL15	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	365.348706	365.348706			dcDNA	PK_15_4h	WO
UL15	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	172.488141	172.488141			dcDNA	C6_6h	WO
UL15	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	373.114439	373.114439			dcDNA	PC_12_6h	WO
UL15	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	161.291624	161.291624			dcDNA	PK_15_6h	WO
UL15	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	0	0			dcDNA	C6_8h	WO
UL15	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	319.570498	319.570498			dcDNA	PC_12_8h	WO
UL15	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	368.422668	368.422668			dcDNA	PK_15_8h	WO
UL17	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL17	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL17	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	1042.038199	1042.038199			dcDNA	C6_12h	WO
UL17	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	491.444095	491.444095			dcDNA	PC_12_12h	WO
UL17	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	411.899313	411.899313			dcDNA	PK_15_12h	WO
UL17	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL17	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL17	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL17	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL17	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL17	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL17	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL17	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
UL17	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL17	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	1050.972149	1050.972149			dcDNA	C6_4h	WO
UL17	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	401.525799	401.525799			dcDNA	PC_12_4h	WO
UL17	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	243.565804	243.565804			dcDNA	PK_15_4h	WO
UL17	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	517.464425	517.464425			dcDNA	C6_6h	WO
UL17	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	612.973722	612.973722			dcDNA	PC_12_6h	WO
UL17	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	459.681127	459.681127			dcDNA	PK_15_6h	WO
UL17	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	548.829701	548.829701			dcDNA	C6_8h	WO
UL17	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	543.269846	543.269846			dcDNA	PC_12_8h	WO
UL17	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	605.265813	605.265813			dcDNA	PK_15_8h	WO
UL16	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
