gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	libtype	sample_name	norm.method	mean	sd	varcoeff	cluster
CTO-S	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	2	PC-12_0.5h_3	0	dcDNA	PC-12_0.5h_3	viral_read.count	0	0		cluster_2
CTO-S	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	138	PC-12_1.5h_1	0.0144927536231884	dcDNA	PC-12_1.5h_1	viral_read.count	0.0243297618836441	0.0127687992155276	0.524822202395312	cluster_2
CTO-S	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	129	PC-12_1.5h_2	0.0387596899224806	dcDNA	PC-12_1.5h_2	viral_read.count	0.0243297618836441	0.0127687992155276	0.524822202395312	cluster_2
CTO-S	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	152	PC-12_1.5h_3	0.0197368421052632	dcDNA	PC-12_1.5h_3	viral_read.count	0.0243297618836441	0.0127687992155276	0.524822202395312	cluster_2
CTO-S	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	56266	C6_12h_1	0.0745032524082039	dcDNA	C6_12h_1	viral_read.count	0.0639391928188991	0.0218728356447389	0.342088079007994	cluster_2
CTO-S	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	49131	C6_12h_2	0.0785247603346156	dcDNA	C6_12h_2	viral_read.count	0.0639391928188991	0.0218728356447389	0.342088079007994	cluster_2
CTO-S	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	28023	C6_12h_3	0.0387895657138779	dcDNA	C6_12h_3	viral_read.count	0.0639391928188991	0.0218728356447389	0.342088079007994	cluster_2
CTO-S	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	40118	PC-12_12h_1	0.330425245525699	dcDNA	PC-12_12h_1	viral_read.count	0.331675254654764	0.00950910383177191	0.028669922456741	cluster_2
CTO-S	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	64296	PC-12_12h_2	0.341747542615404	dcDNA	PC-12_12h_2	viral_read.count	0.331675254654764	0.00950910383177191	0.028669922456741	cluster_2
CTO-S	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	35654	PC-12_12h_3	0.32285297582319	dcDNA	PC-12_12h_3	viral_read.count	0.331675254654764	0.00950910383177191	0.028669922456741	cluster_2
CTO-S	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	137055	PK-15_12h_1	0.396731239283499	dcDNA	PK-15_12h_1	viral_read.count	0.365743107799994	0.0755698258738813	0.206619958824232	cluster_2
CTO-S	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	155287	PK-15_12h_2	0.279604860677327	dcDNA	PK-15_12h_2	viral_read.count	0.365743107799994	0.0755698258738813	0.206619958824232	cluster_2
CTO-S	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	135039	PK-15_12h_3	0.420893223439155	dcDNA	PK-15_12h_3	viral_read.count	0.365743107799994	0.0755698258738813	0.206619958824232	cluster_2
CTO-S	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	246	C6_1h_1	0.0121951219512195	dcDNA	C6_1h_1	viral_read.count	0.0161565439183804	0.0037325966510211	0.231026924438632	cluster_2
CTO-S	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	240	C6_1h_2	0.0166666666666667	dcDNA	C6_1h_2	viral_read.count	0.0161565439183804	0.0037325966510211	0.231026924438632	cluster_2
CTO-S	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	102	C6_1h_3	0.0196078431372549	dcDNA	C6_1h_3	viral_read.count	0.0161565439183804	0.0037325966510211	0.231026924438632	cluster_2
CTO-S	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	25	NRK_1h_1	0	dcDNA	NRK_1h_1	viral_read.count	0.0123456790123457	0.0213833433033195	1.73205080756888	cluster_2
CTO-S	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	54	NRK_1h_2	0.037037037037037	dcDNA	NRK_1h_2	viral_read.count	0.0123456790123457	0.0213833433033195	1.73205080756888	cluster_2
CTO-S	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	20	NRK_1h_3	0	dcDNA	NRK_1h_3	viral_read.count	0.0123456790123457	0.0213833433033195	1.73205080756888	cluster_2
CTO-S	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	154	PC-12_1h_1	0.0454545454545455	dcDNA	PC-12_1h_1	viral_read.count	0.0229551538248966	0.0195083248420384	0.849845093213019	cluster_2
CTO-S	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	93	PC-12_1h_2	0.010752688172043	dcDNA	PC-12_1h_2	viral_read.count	0.0229551538248966	0.0195083248420384	0.849845093213019	cluster_2
CTO-S	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	158	PC-12_1h_3	0.0126582278481013	dcDNA	PC-12_1h_3	viral_read.count	0.0229551538248966	0.0195083248420384	0.849845093213019	cluster_2
CTO-S	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	129	PK-15_1h_1	0.00775193798449612	dcDNA	PK-15_1h_1	viral_read.count	0.028225004969191	0.0423515028617433	1.50049585139036	cluster_2
CTO-S	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	76	PK-15_1h_2	0	dcDNA	PK-15_1h_2	viral_read.count	0.028225004969191	0.0423515028617433	1.50049585139036	cluster_2
CTO-S	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	52	PK-15_1h_3	0.0769230769230769	dcDNA	PK-15_1h_3	viral_read.count	0.028225004969191	0.0423515028617433	1.50049585139036	cluster_2
CTO-S	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	478	PC-12_2.5h_1	0.0836820083682008	dcDNA	PC-12_2.5h_1	viral_read.count	0.0771096189774935	0.00701399945733452	0.0909614072841125	cluster_2
CTO-S	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	231	PC-12_2.5h_2	0.0779220779220779	dcDNA	PC-12_2.5h_2	viral_read.count	0.0771096189774935	0.00701399945733452	0.0909614072841125	cluster_2
CTO-S	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	545	PC-12_2.5h_3	0.0697247706422018	dcDNA	PC-12_2.5h_3	viral_read.count	0.0771096189774935	0.00701399945733452	0.0909614072841125	cluster_2
CTO-S	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	243	C6_2h_1	0.0246913580246914	dcDNA	C6_2h_1	viral_read.count	0.0518755935422603	0.0384443145516903	0.7410867409232	cluster_2
CTO-S	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	468	C6_2h_2	0.0790598290598291	dcDNA	C6_2h_2	viral_read.count	0.0518755935422603	0.0384443145516903	0.7410867409232	cluster_2
CTO-S	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	99	NRK_2h_1	0	dcDNA	NRK_2h_1	viral_read.count	0.0128915569922266	0.0123384110786958	0.957092388928327	cluster_2
CTO-S	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	71	NRK_2h_2	0.0140845070422535	dcDNA	NRK_2h_2	viral_read.count	0.0128915569922266	0.0123384110786958	0.957092388928327	cluster_2
CTO-S	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	122	NRK_2h_3	0.0245901639344262	dcDNA	NRK_2h_3	viral_read.count	0.0128915569922266	0.0123384110786958	0.957092388928327	cluster_2
CTO-S	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	439	PC-12_2h_1	0.0250569476082005	dcDNA	PC-12_2h_1	viral_read.count	0.0336192605671286	0.0107804968580904	0.320664306002944	cluster_2
CTO-S	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	399	PC-12_2h_2	0.0300751879699248	dcDNA	PC-12_2h_2	viral_read.count	0.0336192605671286	0.0107804968580904	0.320664306002944	cluster_2
CTO-S	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	503	PC-12_2h_3	0.0457256461232604	dcDNA	PC-12_2h_3	viral_read.count	0.0336192605671286	0.0107804968580904	0.320664306002944	cluster_2
CTO-S	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	482	PK-15_2h_1	0.0020746887966805	dcDNA	PK-15_2h_1	viral_read.count	0.0979952427217823	0.161543009488103	1.64847807915267	cluster_2
CTO-S	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	405	PK-15_2h_2	0.00740740740740741	dcDNA	PK-15_2h_2	viral_read.count	0.0979952427217823	0.161543009488103	1.64847807915267	cluster_2
CTO-S	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	1652	PK-15_2h_3	0.284503631961259	dcDNA	PK-15_2h_3	viral_read.count	0.0979952427217823	0.161543009488103	1.64847807915267	cluster_2
CTO-S	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	680	C6_4h_1	0.0926470588235294	dcDNA	C6_4h_1	viral_read.count	0.101317303478168	0.00994898924305516	0.0981963485161151	cluster_2
CTO-S	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	686	C6_4h_2	0.0991253644314869	dcDNA	C6_4h_2	viral_read.count	0.101317303478168	0.00994898924305516	0.0981963485161151	cluster_2
CTO-S	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	312	C6_4h_3	0.112179487179487	dcDNA	C6_4h_3	viral_read.count	0.101317303478168	0.00994898924305516	0.0981963485161151	cluster_2
CTO-S	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	2800	PC-12_4h_1	0.228928571428571	dcDNA	PC-12_4h_1	viral_read.count	0.192065864421227	0.0335805884320646	0.174838920665349	cluster_2
CTO-S	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	2646	PC-12_4h_2	0.184051398337113	dcDNA	PC-12_4h_2	viral_read.count	0.192065864421227	0.0335805884320646	0.174838920665349	cluster_2
CTO-S	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	2996	PC-12_4h_3	0.163217623497997	dcDNA	PC-12_4h_3	viral_read.count	0.192065864421227	0.0335805884320646	0.174838920665349	cluster_2
CTO-S	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	7826	PK-15_4h_1	0.195629951443905	dcDNA	PK-15_4h_1	viral_read.count	0.164718373666609	0.069727591001437	0.423313984040214	cluster_2
CTO-S	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	8046	PK-15_4h_2	0.213646532438479	dcDNA	PK-15_4h_2	viral_read.count	0.164718373666609	0.069727591001437	0.423313984040214	cluster_2
CTO-S	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	6633	PK-15_4h_3	0.0848786371174431	dcDNA	PK-15_4h_3	viral_read.count	0.164718373666609	0.069727591001437	0.423313984040214	cluster_2
CTO-S	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	2759	C6_6h_1	0.181225081551287	dcDNA	C6_6h_1	viral_read.count	0.169197382534719	0.0166166402784135	0.0982086130972139	cluster_2
CTO-S	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	4220	C6_6h_2	0.150236966824645	dcDNA	C6_6h_2	viral_read.count	0.169197382534719	0.0166166402784135	0.0982086130972139	cluster_2
CTO-S	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	3628	C6_6h_3	0.176130099228225	dcDNA	C6_6h_3	viral_read.count	0.169197382534719	0.0166166402784135	0.0982086130972139	cluster_2
CTO-S	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	7517	PC-12_6h_1	0.186510576027671	dcDNA	PC-12_6h_1	viral_read.count	0.215112719488346	0.0341518143370117	0.158762412646928	cluster_2
CTO-S	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	13589	PC-12_6h_2	0.252925160055928	dcDNA	PC-12_6h_2	viral_read.count	0.215112719488346	0.0341518143370117	0.158762412646928	cluster_2
CTO-S	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	11724	PC-12_6h_3	0.20590242238144	dcDNA	PC-12_6h_3	viral_read.count	0.215112719488346	0.0341518143370117	0.158762412646928	cluster_2
CTO-S	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	37872	PK-15_6h_1	0.271678284748627	dcDNA	PK-15_6h_1	viral_read.count	0.289143468083639	0.0892582332233254	0.308698770941996	cluster_2
CTO-S	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	30337	PK-15_6h_2	0.209908692355869	dcDNA	PK-15_6h_2	viral_read.count	0.289143468083639	0.0892582332233254	0.308698770941996	cluster_2
CTO-S	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	44912	PK-15_6h_3	0.38584342714642	dcDNA	PK-15_6h_3	viral_read.count	0.289143468083639	0.0892582332233254	0.308698770941996	cluster_2
CTO-S	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	10124	C6_8h_1	0.153990517581983	dcDNA	C6_8h_1	viral_read.count	0.192941695236058	0.0338105997778898	0.175237393537585	cluster_2
CTO-S	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	10414	C6_8h_2	0.214710966007298	dcDNA	C6_8h_2	viral_read.count	0.192941695236058	0.0338105997778898	0.175237393537585	cluster_2
CTO-S	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	8495	C6_8h_3	0.210123602118893	dcDNA	C6_8h_3	viral_read.count	0.192941695236058	0.0338105997778898	0.175237393537585	cluster_2
CTO-S	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	-	14035	PC-12_8h_1	0.308941930887068	dcDNA	PC-12_8h_1	viral_read.count	0.239748955752129	0.0978536438567758	0.408150448663245	cluster_2
CTO-S	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	-	15684	PC-12_8h_2	0.170555980617189	dcDNA	PC-12_8h_2	viral_read.count	0.239748955752129	0.0978536438567758	0.408150448663245	cluster_2
CTO-S	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	69419	PK-15_8h_1	0.19171984615163	dcDNA	PK-15_8h_1	viral_read.count	0.255798512146058	0.0572567666530962	0.223835417073901	cluster_2
CTO-S	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	74319	PK-15_8h_2	0.273738882385393	dcDNA	PK-15_8h_2	viral_read.count	0.255798512146058	0.0572567666530962	0.223835417073901	cluster_2
CTO-S	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	70167	PK-15_8h_3	0.30193680790115	dcDNA	PK-15_8h_3	viral_read.count	0.255798512146058	0.0572567666530962	0.223835417073901	cluster_2
ELIE	E	""		C6	C6_dRNA	LT934125.1	+	3	C6_dRNA	0	dcDNA	C6_dRNA	viral_read.count	0			cluster_1
ELIE	E	""		PC-12	PC-12_dRNA	LT934125.1	+	20	PC-12_dRNA	0	dcDNA	PC-12_dRNA	viral_read.count	0			cluster_1
ELIE	E	""		PK-15	PK-15_dRNA	LT934125.1	+	68	PK-15_dRNA	0	dcDNA	PK-15_dRNA	viral_read.count	0			cluster_1
ELIE	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_1	0	dcDNA	PC-12_0.5h_1	viral_read.count	0	0		cluster_1
ELIE	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_2	0	dcDNA	PC-12_0.5h_2	viral_read.count	0	0		cluster_1
ELIE	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	2	PC-12_0.5h_3	0	dcDNA	PC-12_0.5h_3	viral_read.count	0	0		cluster_1
ELIE	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	138	PC-12_1.5h_1	0	dcDNA	PC-12_1.5h_1	viral_read.count	0	0		cluster_1
ELIE	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	129	PC-12_1.5h_2	0	dcDNA	PC-12_1.5h_2	viral_read.count	0	0		cluster_1
ELIE	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	152	PC-12_1.5h_3	0	dcDNA	PC-12_1.5h_3	viral_read.count	0	0		cluster_1
ELIE	E	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	56266	C6_12h_1	0	dcDNA	C6_12h_1	viral_read.count	0	0		cluster_1
ELIE	E	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	49131	C6_12h_2	0	dcDNA	C6_12h_2	viral_read.count	0	0		cluster_1
ELIE	E	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	28023	C6_12h_3	0	dcDNA	C6_12h_3	viral_read.count	0	0		cluster_1
ELIE	E	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	40118	PC-12_12h_1	0	dcDNA	PC-12_12h_1	viral_read.count	0	0		cluster_1
ELIE	E	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	64296	PC-12_12h_2	0	dcDNA	PC-12_12h_2	viral_read.count	0	0		cluster_1
ELIE	E	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	35654	PC-12_12h_3	0	dcDNA	PC-12_12h_3	viral_read.count	0	0		cluster_1
ELIE	E	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	137055	PK-15_12h_1	0	dcDNA	PK-15_12h_1	viral_read.count	0	0		cluster_1
ELIE	E	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	155287	PK-15_12h_2	0	dcDNA	PK-15_12h_2	viral_read.count	0	0		cluster_1
ELIE	E	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	135039	PK-15_12h_3	0	dcDNA	PK-15_12h_3	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	246	C6_1h_1	0	dcDNA	C6_1h_1	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	240	C6_1h_2	0	dcDNA	C6_1h_2	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	102	C6_1h_3	0	dcDNA	C6_1h_3	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	25	NRK_1h_1	0	dcDNA	NRK_1h_1	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	54	NRK_1h_2	0	dcDNA	NRK_1h_2	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	20	NRK_1h_3	0	dcDNA	NRK_1h_3	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	154	PC-12_1h_1	0	dcDNA	PC-12_1h_1	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	93	PC-12_1h_2	0	dcDNA	PC-12_1h_2	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	158	PC-12_1h_3	0	dcDNA	PC-12_1h_3	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	129	PK-15_1h_1	0	dcDNA	PK-15_1h_1	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	76	PK-15_1h_2	0	dcDNA	PK-15_1h_2	viral_read.count	0	0		cluster_1
ELIE	E	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	52	PK-15_1h_3	0	dcDNA	PK-15_1h_3	viral_read.count	0	0		cluster_1
ELIE	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	478	PC-12_2.5h_1	0	dcDNA	PC-12_2.5h_1	viral_read.count	0	0		cluster_1
ELIE	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	231	PC-12_2.5h_2	0	dcDNA	PC-12_2.5h_2	viral_read.count	0	0		cluster_1
ELIE	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	545	PC-12_2.5h_3	0	dcDNA	PC-12_2.5h_3	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	243	C6_2h_1	0	dcDNA	C6_2h_1	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	468	C6_2h_2	0	dcDNA	C6_2h_2	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	99	NRK_2h_1	0	dcDNA	NRK_2h_1	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	71	NRK_2h_2	0	dcDNA	NRK_2h_2	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	122	NRK_2h_3	0	dcDNA	NRK_2h_3	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	439	PC-12_2h_1	0	dcDNA	PC-12_2h_1	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	399	PC-12_2h_2	0	dcDNA	PC-12_2h_2	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	503	PC-12_2h_3	0	dcDNA	PC-12_2h_3	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	482	PK-15_2h_1	0	dcDNA	PK-15_2h_1	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	405	PK-15_2h_2	0	dcDNA	PK-15_2h_2	viral_read.count	0	0		cluster_1
ELIE	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	1652	PK-15_2h_3	0	dcDNA	PK-15_2h_3	viral_read.count	0	0		cluster_1
ELIE	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	680	C6_4h_1	0	dcDNA	C6_4h_1	viral_read.count	0	0		cluster_1
ELIE	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	686	C6_4h_2	0	dcDNA	C6_4h_2	viral_read.count	0	0		cluster_1
ELIE	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	312	C6_4h_3	0	dcDNA	C6_4h_3	viral_read.count	0	0		cluster_1
ELIE	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2800	PC-12_4h_1	0	dcDNA	PC-12_4h_1	viral_read.count	0	0		cluster_1
ELIE	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2646	PC-12_4h_2	0	dcDNA	PC-12_4h_2	viral_read.count	0	0		cluster_1
ELIE	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2996	PC-12_4h_3	0	dcDNA	PC-12_4h_3	viral_read.count	0	0		cluster_1
ELIE	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	7826	PK-15_4h_1	0	dcDNA	PK-15_4h_1	viral_read.count	0	0		cluster_1
ELIE	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	8046	PK-15_4h_2	0	dcDNA	PK-15_4h_2	viral_read.count	0	0		cluster_1
ELIE	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	6633	PK-15_4h_3	0	dcDNA	PK-15_4h_3	viral_read.count	0	0		cluster_1
ELIE	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	2759	C6_6h_1	0	dcDNA	C6_6h_1	viral_read.count	0	0		cluster_1
ELIE	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	4220	C6_6h_2	0	dcDNA	C6_6h_2	viral_read.count	0	0		cluster_1
ELIE	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	3628	C6_6h_3	0	dcDNA	C6_6h_3	viral_read.count	0	0		cluster_1
ELIE	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	7517	PC-12_6h_1	0	dcDNA	PC-12_6h_1	viral_read.count	0	0		cluster_1
ELIE	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	13589	PC-12_6h_2	0	dcDNA	PC-12_6h_2	viral_read.count	0	0		cluster_1
ELIE	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	11724	PC-12_6h_3	0	dcDNA	PC-12_6h_3	viral_read.count	0	0		cluster_1
ELIE	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	37872	PK-15_6h_1	0	dcDNA	PK-15_6h_1	viral_read.count	0	0		cluster_1
ELIE	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	30337	PK-15_6h_2	0	dcDNA	PK-15_6h_2	viral_read.count	0	0		cluster_1
ELIE	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	44912	PK-15_6h_3	0	dcDNA	PK-15_6h_3	viral_read.count	0	0		cluster_1
ELIE	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	10124	C6_8h_1	0	dcDNA	C6_8h_1	viral_read.count	0	0		cluster_1
ELIE	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	10414	C6_8h_2	0	dcDNA	C6_8h_2	viral_read.count	0	0		cluster_1
ELIE	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	8495	C6_8h_3	0	dcDNA	C6_8h_3	viral_read.count	0	0		cluster_1
ELIE	E	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	14035	PC-12_8h_1	0	dcDNA	PC-12_8h_1	viral_read.count	0	0		cluster_1
ELIE	E	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	15684	PC-12_8h_2	0	dcDNA	PC-12_8h_2	viral_read.count	0	0		cluster_1
ELIE	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	69419	PK-15_8h_1	1.44052780938936e-05	dcDNA	PK-15_8h_1	viral_read.count	4.8017593646312e-06	8.31689118526089e-06	1.73205080756888	cluster_1
ELIE	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	74319	PK-15_8h_2	0	dcDNA	PK-15_8h_2	viral_read.count	4.8017593646312e-06	8.31689118526089e-06	1.73205080756888	cluster_1
ELIE	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	70167	PK-15_8h_3	0	dcDNA	PK-15_8h_3	viral_read.count	4.8017593646312e-06	8.31689118526089e-06	1.73205080756888	cluster_1
EP0	E	""		C6	C6_dRNA	LT934125.1	-	3	C6_dRNA	0	dcDNA	C6_dRNA	viral_read.count	0			cluster_3
EP0	E	""		PC-12	PC-12_dRNA	LT934125.1	-	20	PC-12_dRNA	0	dcDNA	PC-12_dRNA	viral_read.count	0			cluster_3
EP0	E	""		PK-15	PK-15_dRNA	LT934125.1	-	68	PK-15_dRNA	0	dcDNA	PK-15_dRNA	viral_read.count	0			cluster_3
EP0	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	13	PC-12_0.5h_1	0	dcDNA	PC-12_0.5h_1	viral_read.count	0	0		cluster_3
